time,CPUPerc,RAMPerc,RAMAvailable,RAMTotal,BashliteActive
20:01:48,20.8,15.1,3148906496,3707023360,False
20:01:50,31.3,15.1,3148906496,3707023360,False
20:01:52,25.8,15.0,3149172736,3707023360,False
20:01:54,28.6,15.1,3148914688,3707023360,False
20:01:56,26.8,15.1,3148914688,3707023360,False
20:01:58,26.5,15.1,3148922880,3707023360,False
20:02:00,25.0,15.0,3149180928,3707023360,False
20:02:02,26.0,15.0,3149189120,3707023360,False
20:02:05,23.7,15.0,3149189120,3707023360,False
20:02:07,28.1,15.1,3148931072,3707023360,False
20:02:09,21.9,15.1,3148939264,3707023360,False
20:02:11,24.5,15.1,3148939264,3707023360,False
20:02:13,28.1,15.0,3149197312,3707023360,False
20:02:15,24.2,15.1,3148947456,3707023360,False
20:02:17,20.6,15.1,3148947456,3707023360,False
20:02:19,21.9,15.1,3148947456,3707023360,False
20:02:21,20.2,15.1,3148959744,3707023360,False
20:02:23,30.2,15.1,3148959744,3707023360,False
20:02:25,22.4,15.1,3148959744,3707023360,False
20:02:27,20.2,15.1,3148967936,3707023360,False
20:02:29,24.0,15.1,3148967936,3707023360,False
20:02:31,22.9,15.1,3148967936,3707023360,False
20:02:33,24.5,15.1,3148976128,3707023360,False
20:02:35,19.8,15.1,3148976128,3707023360,False
20:02:37,22.1,15.1,3148984320,3707023360,False
20:02:39,25.0,15.1,3148984320,3707023360,False
20:02:41,22.7,15.1,3148984320,3707023360,False
20:02:43,20.0,15.0,3149250560,3707023360,False
20:02:45,20.8,15.1,3148992512,3707023360,False
20:02:47,24.7,15.0,3149766656,3707023360,False
20:02:49,20.8,15.1,3149000704,3707023360,False
20:02:51,20.6,15.1,3149000704,3707023360,False
20:02:53,23.7,15.1,3149000704,3707023360,False
20:02:55,28.1,15.1,3149008896,3707023360,False
20:02:57,23.4,15.1,3149008896,3707023360,False
20:02:59,20.4,15.1,3149008896,3707023360,False
20:03:01,22.7,15.1,3149017088,3707023360,False
20:03:03,23.7,15.1,3149017088,3707023360,False
20:03:05,23.2,15.1,3149025280,3707023360,False
20:03:07,20.8,15.0,3149541376,3707023360,False
20:03:09,21.3,15.0,3149283328,3707023360,False
20:03:11,25.8,15.1,3149033472,3707023360,False
20:03:13,26.3,15.1,3149033472,3707023360,False
20:03:15,18.8,15.1,3149033472,3707023360,False
20:03:17,24.0,15.0,3149299712,3707023360,False
20:03:19,23.2,15.1,3149041664,3707023360,False
20:03:21,22.9,15.1,3149041664,3707023360,False
20:03:23,22.7,15.1,3149049856,3707023360,False
20:03:25,22.8,15.1,3149049856,3707023360,False
20:03:27,28.7,15.0,3149307904,3707023360,False
20:03:29,21.1,15.1,3149058048,3707023360,False
20:03:31,21.4,15.1,3149058048,3707023360,False
20:03:33,23.2,15.1,3149058048,3707023360,False
20:03:35,22.1,15.1,3149066240,3707023360,False
20:03:37,25.3,15.0,3149324288,3707023360,False
20:03:39,22.1,15.1,3149066240,3707023360,False
20:03:41,22.1,15.1,3149074432,3707023360,False
20:03:44,26.6,15.1,3149074432,3707023360,False
20:03:46,21.7,15.1,3149082624,3707023360,False
20:03:48,23.7,15.1,3149082624,3707023360,False
20:03:50,17.9,15.1,3149082624,3707023360,False
20:03:52,22.4,15.1,3148832768,3707023360,False
20:03:54,21.9,15.1,3148832768,3707023360,False
20:03:56,21.5,15.1,3148840960,3707023360,False
20:03:58,21.9,15.1,3148840960,3707023360,False
20:04:00,26.5,15.1,3149099008,3707023360,False
20:04:02,22.7,15.1,3148849152,3707023360,False
20:04:04,23.7,15.0,3150913536,3707023360,False
20:04:06,20.8,15.0,3150913536,3707023360,False
20:04:08,24.2,15.0,3149119488,3707023360,False
20:04:10,22.7,15.0,3149119488,3707023360,False
20:04:12,23.7,15.1,3148861440,3707023360,False
20:04:14,21.6,15.1,3148869632,3707023360,False
20:04:16,22.7,15.1,3148869632,3707023360,False
20:04:18,24.5,15.0,3149127680,3707023360,False
20:04:20,22.9,15.0,3149135872,3707023360,False
20:04:22,24.7,15.1,3148881920,3707023360,False
20:04:24,24.0,15.1,3148890112,3707023360,False
20:04:26,26.8,15.1,3148890112,3707023360,False
20:04:28,27.3,15.1,3148890112,3707023360,False
20:04:30,27.0,15.1,3148898304,3707023360,False
20:04:32,23.7,15.0,3150655488,3707023360,False
20:04:34,24.0,15.0,3149156352,3707023360,False
20:04:36,22.4,15.1,3148906496,3707023360,False
20:04:38,23.7,15.0,3149164544,3707023360,False
20:04:40,24.5,15.1,3148906496,3707023360,False
20:04:42,23.7,15.0,3149172736,3707023360,False
20:04:44,22.1,15.1,3148914688,3707023360,False
20:04:46,24.0,15.1,3148922880,3707023360,False
20:04:48,21.1,15.1,3148922880,3707023360,False
20:04:50,20.2,15.1,3148914688,3707023360,False
20:04:52,24.7,15.0,3149180928,3707023360,False
20:04:54,23.0,15.1,3148922880,3707023360,False
20:04:56,22.4,15.1,3148922880,3707023360,False
20:04:58,23.5,15.1,3148931072,3707023360,False
20:05:00,25.8,15.1,3148685312,3707023360,False
20:05:02,24.7,15.0,3149201408,3707023360,False
20:05:04,23.2,15.1,3148693504,3707023360,False
20:05:06,24.2,15.1,3148701696,3707023360,False
20:05:08,23.7,15.1,3148959744,3707023360,False
20:05:10,18.7,15.1,3148959744,3707023360,False
20:05:12,26.0,15.0,3149225984,3707023360,False
20:05:15,21.9,15.1,3148709888,3707023360,False
20:05:17,24.7,15.1,3148709888,3707023360,False
20:05:19,25.0,15.1,3148976128,3707023360,False
20:05:21,20.4,15.1,3148976128,3707023360,False
20:05:23,26.8,15.0,3149234176,3707023360,False
20:05:25,23.5,15.1,3148984320,3707023360,False
20:05:27,21.6,15.1,3148984320,3707023360,False
20:05:29,21.4,15.1,3148984320,3707023360,False
20:05:31,20.8,15.1,3148734464,3707023360,False
20:05:33,25.3,15.1,3148742656,3707023360,False
20:05:35,25.5,15.1,3148742656,3707023360,False
20:05:37,20.6,15.1,3148750848,3707023360,False
20:05:39,22.9,15.1,3149008896,3707023360,False
20:05:41,20.0,15.1,3149017088,3707023360,False
20:05:43,24.0,15.1,3148759040,3707023360,False
20:05:45,23.7,15.1,3148759040,3707023360,False
20:05:47,19.8,15.1,3148767232,3707023360,False
20:05:49,20.8,15.1,3149025280,3707023360,False
20:05:51,27.6,15.1,3148767232,3707023360,False
20:05:53,22.3,15.1,3148775424,3707023360,False
20:05:55,20.8,15.1,3148775424,3707023360,False
20:05:57,21.9,15.0,3150798848,3707023360,False
20:05:59,25.5,15.1,3149041664,3707023360,False
20:06:01,21.6,15.0,3149299712,3707023360,False
20:06:03,23.4,15.1,3149041664,3707023360,False
20:06:05,20.0,15.1,3149049856,3707023360,False
20:06:07,30.2,15.0,3149307904,3707023360,False
20:06:09,23.5,15.1,3149049856,3707023360,False
20:06:11,19.8,15.1,3149058048,3707023360,False
20:06:13,18.6,15.0,3149316096,3707023360,False
20:06:15,21.1,15.1,3148808192,3707023360,False
20:06:17,25.0,15.0,3149324288,3707023360,False
20:06:19,22.4,15.1,3148808192,3707023360,False
20:06:21,21.6,15.1,3148816384,3707023360,False
20:06:23,22.7,15.0,3149336576,3707023360,False
20:06:25,21.1,15.1,3148820480,3707023360,False
20:06:27,26.9,15.0,3149340672,3707023360,False
20:06:29,24.5,15.1,3148824576,3707023360,False
20:06:31,21.1,15.1,3148824576,3707023360,False
20:06:33,23.7,15.0,3149348864,3707023360,False
20:06:35,22.9,15.0,3149348864,3707023360,False
20:06:37,24.2,15.0,3149357056,3707023360,False
20:06:39,26.9,15.1,3148840960,3707023360,False
20:06:41,24.7,15.1,3148840960,3707023360,False
20:06:43,23.7,15.1,3148591104,3707023360,False
20:06:46,23.2,15.1,3148591104,3707023360,False
20:06:48,22.3,15.1,3148591104,3707023360,False
20:06:50,22.9,15.1,3148599296,3707023360,False
20:06:52,25.0,15.1,3148599296,3707023360,False
20:06:54,24.5,15.1,3148599296,3707023360,False
20:06:56,22.2,15.1,3148607488,3707023360,False
20:06:58,26.0,15.0,3149123584,3707023360,False
20:07:00,25.8,15.0,3149135872,3707023360,False
20:07:02,21.9,15.1,3148619776,3707023360,False
20:07:04,19.8,15.1,3148623872,3707023360,False
20:07:06,21.6,15.1,3148632064,3707023360,False
20:07:08,23.5,15.0,3149148160,3707023360,False
20:07:10,21.3,15.1,3148632064,3707023360,False
20:07:12,22.4,15.1,3148640256,3707023360,False
20:07:14,21.9,15.1,3148640256,3707023360,False
20:07:16,21.6,15.1,3148640256,3707023360,False
20:07:18,26.0,15.1,3148906496,3707023360,False
20:07:20,23.7,15.1,3148906496,3707023360,False
20:07:22,22.4,15.1,3148906496,3707023360,False
20:07:24,25.3,15.1,3148656640,3707023360,False
20:07:26,21.1,15.1,3148656640,3707023360,False
20:07:28,25.5,15.0,3149180928,3707023360,False
20:07:30,18.7,15.1,3148664832,3707023360,False
20:07:32,22.7,15.1,3148664832,3707023360,False
20:07:34,24.2,15.1,3148664832,3707023360,False
20:07:36,24.5,15.1,3148673024,3707023360,False
20:07:38,23.1,15.0,3149189120,3707023360,False
20:07:40,21.9,15.1,3148681216,3707023360,False
20:07:42,23.7,15.1,3148681216,3707023360,False
20:07:44,21.3,15.1,3148681216,3707023360,False
20:07:46,23.5,15.1,3148689408,3707023360,False
20:07:48,24.5,15.1,3148689408,3707023360,False
20:07:50,23.2,15.1,3148689408,3707023360,False
20:07:52,25.0,15.0,3149471744,3707023360,False
20:07:54,20.0,15.1,3148955648,3707023360,False
20:07:56,22.7,15.1,3148963840,3707023360,False
20:07:58,22.9,15.0,3149221888,3707023360,False
20:08:00,24.7,15.1,3148705792,3707023360,False
20:08:02,22.7,15.0,3149230080,3707023360,False
20:08:04,18.7,15.1,3148972032,3707023360,False
20:08:06,23.5,15.1,3148972032,3707023360,False
20:08:08,21.6,15.0,3149238272,3707023360,False
20:08:10,22.4,15.1,3148722176,3707023360,False
20:08:12,22.9,15.1,3148988416,3707023360,False
20:08:14,25.3,15.1,3148988416,3707023360,False
20:08:16,23.7,15.1,3148988416,3707023360,False
20:08:18,23.5,15.1,3148996608,3707023360,False
20:08:20,22.9,15.1,3148996608,3707023360,False
20:08:22,23.5,15.0,3149254656,3707023360,False
20:08:24,21.9,15.1,3148746752,3707023360,False
20:08:26,24.7,15.1,3148750848,3707023360,False
20:08:28,23.4,15.1,3148750848,3707023360,False
20:08:30,24.0,15.1,3148759040,3707023360,False
20:08:33,22.9,15.0,3149275136,3707023360,False
20:08:35,21.6,15.1,3149017088,3707023360,False
20:08:37,20.8,15.1,3149025280,3707023360,False
20:08:39,26.7,15.1,3149025280,3707023360,False
20:08:41,22.7,15.1,3149025280,3707023360,False
20:08:43,23.2,15.0,3149291520,3707023360,False
20:08:45,24.0,15.1,3148775424,3707023360,False
20:08:47,25.0,15.1,3148783616,3707023360,False
20:08:49,20.6,15.0,3149299712,3707023360,False
20:08:51,23.5,15.1,3149041664,3707023360,False
20:08:53,31.6,15.0,3149299712,3707023360,False
20:08:55,26.8,15.1,3148791808,3707023360,False
20:08:57,21.6,15.1,3148791808,3707023360,False
20:08:59,21.1,15.0,3149316096,3707023360,False
20:09:01,22.7,15.0,3149574144,3707023360,False
20:09:03,26.8,15.1,3149058048,3707023360,False
20:09:05,24.7,15.1,3148808192,3707023360,False
20:09:07,21.9,15.1,3148808192,3707023360,False
20:09:09,23.2,15.1,3148816384,3707023360,False
20:09:11,21.6,15.1,3148816384,3707023360,False
20:09:13,23.7,15.0,3149332480,3707023360,False
20:09:15,20.0,15.1,3149082624,3707023360,False
20:09:17,21.9,15.1,3149082624,3707023360,False
20:09:19,26.5,15.1,3148824576,3707023360,False
20:09:21,24.5,15.1,3148832768,3707023360,False
20:09:23,25.5,15.1,3149090816,3707023360,False
20:09:25,21.6,15.1,3148840960,3707023360,False
20:09:27,25.8,15.0,3149357056,3707023360,False
20:09:29,23.7,15.1,3149099008,3707023360,False
20:09:31,22.4,15.1,3148849152,3707023360,False
20:09:33,20.4,15.1,3149111296,3707023360,False
20:09:35,23.2,15.1,3149111296,3707023360,False
20:09:37,23.1,15.0,3149119488,3707023360,False
20:09:39,27.4,15.1,3148603392,3707023360,False
20:09:41,18.9,15.1,3148611584,3707023360,False
20:09:43,22.1,15.0,3149127680,3707023360,False
20:09:45,21.6,15.1,3148869632,3707023360,False
20:09:47,24.7,15.0,3149135872,3707023360,False
20:09:49,22.4,15.1,3148619776,3707023360,False
20:09:51,25.0,15.1,3148619776,3707023360,False
20:09:53,22.9,15.0,3149144064,3707023360,False
20:09:55,22.7,15.1,3148627968,3707023360,False
20:09:57,22.1,15.1,3148627968,3707023360,False
20:09:59,18.8,15.1,3148640256,3707023360,False
20:10:01,23.4,15.1,3148906496,3707023360,False
20:10:03,25.3,15.1,3148656640,3707023360,False
20:10:06,22.3,15.1,3148656640,3707023360,False
20:10:08,22.3,15.1,3148914688,3707023360,False
20:10:10,22.9,15.1,3148922880,3707023360,False
20:10:12,22.1,15.1,3148931072,3707023360,False
20:10:14,23.2,15.1,3148673024,3707023360,False
20:10:16,18.9,15.1,3148673024,3707023360,False
20:10:18,24.7,15.0,3149189120,3707023360,False
20:10:20,21.6,15.1,3148943360,3707023360,False
20:10:22,21.6,15.1,3148943360,3707023360,False
20:10:24,25.3,15.1,3148685312,3707023360,False
20:10:26,25.3,15.1,3148693504,3707023360,False
20:10:28,21.3,15.0,3149209600,3707023360,False
20:10:30,25.0,15.1,3148697600,3707023360,False
20:10:32,19.8,15.1,3148705792,3707023360,False
20:10:34,23.5,15.1,3148963840,3707023360,False
20:10:36,23.4,15.1,3148705792,3707023360,False
20:10:38,22.7,15.1,3148713984,3707023360,False
20:10:40,21.0,15.1,3148713984,3707023360,False
20:10:42,22.4,15.1,3148713984,3707023360,False
20:10:44,22.9,15.1,3148980224,3707023360,False
20:10:46,26.8,15.1,3148980224,3707023360,False
20:10:48,20.8,15.0,3149496320,3707023360,False
20:10:50,22.6,15.1,3148988416,3707023360,False
20:10:52,23.7,15.1,3148988416,3707023360,False
20:10:54,22.3,15.1,3148730368,3707023360,False
20:10:56,31.6,15.1,3148738560,3707023360,False
20:10:58,39.6,15.1,3148996608,3707023360,False
20:11:00,41.3,15.0,3149254656,3707023360,False
20:11:02,37.9,15.1,3148746752,3707023360,False
20:11:04,22.4,15.1,3148746752,3707023360,False
20:11:06,22.9,15.1,3148754944,3707023360,False
20:11:08,22.9,15.1,3149012992,3707023360,False
20:11:10,22.7,15.1,3149012992,3707023360,False
20:11:12,20.8,15.0,3149279232,3707023360,False
20:11:14,23.7,15.1,3148763136,3707023360,False
20:11:16,21.9,15.1,3148763136,3707023360,False
20:11:18,24.2,15.1,3148771328,3707023360,False
20:11:20,21.6,15.1,3148771328,3707023360,False
20:11:22,21.9,15.0,3149295616,3707023360,False
20:11:24,23.7,15.1,3148779520,3707023360,False
20:11:26,25.0,15.1,3148779520,3707023360,False
20:11:28,20.6,15.0,3149303808,3707023360,False
20:11:30,25.5,15.1,3149045760,3707023360,False
20:11:32,24.5,15.0,3149303808,3707023360,False
20:11:34,22.9,15.1,3149062144,3707023360,False
20:11:36,19.6,15.1,3148804096,3707023360,False
20:11:39,24.2,15.1,3149062144,3707023360,False
20:11:41,22.9,15.1,3148812288,3707023360,False
20:11:43,26.8,15.0,3149328384,3707023360,False
20:11:45,22.4,15.1,3149070336,3707023360,False
20:11:47,21.9,15.1,3148820480,3707023360,False
20:11:49,21.6,15.1,3149078528,3707023360,False
20:11:51,22.3,15.1,3149086720,3707023360,False
20:11:53,26.3,15.0,3149344768,3707023360,False
20:11:55,22.1,15.1,3149086720,3707023360,False
20:11:57,22.7,15.1,3149094912,3707023360,False
20:11:59,25.5,15.1,3148836864,3707023360,False
20:12:01,22.9,15.0,3149352960,3707023360,False
20:12:03,25.0,15.0,3149361152,3707023360,False
20:12:05,22.4,15.1,3148845056,3707023360,False
20:12:07,23.7,15.1,3148845056,3707023360,False
20:12:09,23.2,15.1,3148853248,3707023360,False
20:12:11,20.6,15.1,3148853248,3707023360,False
20:12:13,24.7,15.0,3149369344,3707023360,False
20:12:15,26.8,15.1,3148861440,3707023360,False
20:12:17,22.7,15.1,3148861440,3707023360,False
20:12:19,23.2,15.1,3148861440,3707023360,False
20:12:21,18.7,15.1,3148869632,3707023360,False
20:12:23,22.1,15.0,3149385728,3707023360,False
20:12:25,21.3,15.1,3148877824,3707023360,False
20:12:27,23.0,15.1,3148877824,3707023360,False
20:12:29,19.6,15.1,3148619776,3707023360,False
20:12:31,25.3,15.1,3148636160,3707023360,False
20:12:33,22.9,15.1,3148894208,3707023360,False
20:12:35,22.4,15.1,3148894208,3707023360,False
20:12:37,22.1,15.0,3149160448,3707023360,False
20:12:39,17.7,15.1,3148902400,3707023360,False
20:12:41,22.4,15.1,3148644352,3707023360,False
20:12:43,24.5,15.1,3148652544,3707023360,False
20:12:45,20.0,15.1,3148652544,3707023360,False
20:12:47,26.0,15.0,3149176832,3707023360,False
20:12:49,18.7,15.1,3148660736,3707023360,False
20:12:51,21.3,15.1,3148660736,3707023360,False
20:12:53,20.0,15.1,3148926976,3707023360,False
20:12:55,23.2,15.1,3148931072,3707023360,False
20:12:57,25.0,15.1,3148931072,3707023360,False
20:12:59,23.2,15.1,3148939264,3707023360,False
20:13:01,19.1,15.1,3148681216,3707023360,False
20:13:03,22.9,15.1,3148939264,3707023360,False
20:13:05,21.6,15.1,3148689408,3707023360,False
20:13:08,20.8,15.0,3149205504,3707023360,False
20:13:10,21.9,15.1,3148689408,3707023360,False
20:13:12,21.6,15.1,3148697600,3707023360,False
20:13:14,29.8,15.1,3148697600,3707023360,False
20:13:16,25.8,15.1,3148697600,3707023360,False
20:13:18,29.3,15.0,3149221888,3707023360,False
20:13:20,27.8,15.1,3148705792,3707023360,False
20:13:22,22.7,15.1,3148705792,3707023360,False
20:13:24,21.1,15.0,3149230080,3707023360,False
20:13:26,21.6,15.1,3148972032,3707023360,False
20:13:28,22.1,15.0,3149230080,3707023360,False
20:13:30,22.4,15.1,3148722176,3707023360,False
20:13:32,21.6,15.1,3148722176,3707023360,False
20:13:34,21.4,15.1,3148988416,3707023360,False
20:13:36,25.3,15.1,3148988416,3707023360,False
20:13:38,25.8,15.0,3149246464,3707023360,False
20:13:40,24.7,15.1,3148738560,3707023360,False
20:13:42,20.6,15.1,3148738560,3707023360,False
20:13:44,26.0,15.1,3149004800,3707023360,False
20:13:46,23.2,15.1,3148746752,3707023360,False
20:13:48,25.5,15.1,3149004800,3707023360,False
20:13:50,22.9,15.1,3148754944,3707023360,False
20:13:52,21.9,15.1,3148754944,3707023360,False
20:13:54,22.4,15.1,3148754944,3707023360,False
20:13:56,22.9,15.1,3148763136,3707023360,False
20:13:58,24.2,15.0,3149279232,3707023360,False
20:14:00,24.2,15.0,3149287424,3707023360,False
20:14:02,23.5,15.1,3148771328,3707023360,False
20:14:04,22.7,15.1,3148771328,3707023360,False
20:14:06,24.0,15.1,3148779520,3707023360,False
20:14:08,21.4,15.1,3149037568,3707023360,False
20:14:10,20.8,15.1,3148779520,3707023360,False
20:14:12,24.7,15.0,3149561856,3707023360,False
20:14:14,22.4,15.1,3148787712,3707023360,False
20:14:16,21.9,15.1,3148795904,3707023360,False
20:14:18,23.7,15.1,3149053952,3707023360,False
20:14:20,22.1,15.1,3149053952,3707023360,False
20:14:22,26.8,15.0,3149320192,3707023360,False
20:14:24,21.9,15.1,3149062144,3707023360,False
20:14:26,20.4,15.1,3148804096,3707023360,False
20:14:28,22.1,15.0,3149328384,3707023360,False
20:14:30,23.7,15.1,3149070336,3707023360,False
20:14:32,24.0,15.0,3149332480,3707023360,False
20:14:34,20.4,15.0,3149340672,3707023360,False
20:14:37,21.1,15.1,3149082624,3707023360,False
20:14:39,23.7,15.1,3148824576,3707023360,False
20:14:41,22.4,15.1,3148832768,3707023360,False
20:14:43,25.3,15.0,3149606912,3707023360,False
20:14:45,21.6,15.1,3148832768,3707023360,False
20:14:47,23.5,15.1,3148840960,3707023360,False
20:14:49,25.0,15.1,3149090816,3707023360,False
20:14:51,21.9,15.1,3149090816,3707023360,False
20:14:53,20.8,15.0,3149357056,3707023360,False
20:14:55,25.8,15.1,3148840960,3707023360,False
20:14:57,21.9,15.1,3148840960,3707023360,False
20:14:59,23.2,15.0,3149365248,3707023360,False
20:15:01,23.5,15.1,3148849152,3707023360,False
20:15:03,21.9,15.1,3149115392,3707023360,False
20:15:05,23.5,15.0,3149139968,3707023360,False
20:15:07,26.0,15.0,3149139968,3707023360,False
20:15:09,23.5,15.0,3149148160,3707023360,False
20:15:11,24.7,15.1,3148890112,3707023360,False
20:15:13,22.9,15.1,3148632064,3707023360,False
20:15:15,21.9,15.1,3148640256,3707023360,False
20:15:17,21.1,15.1,3148640256,3707023360,False
20:15:19,18.7,15.1,3148640256,3707023360,False
20:15:21,20.8,15.1,3148648448,3707023360,False
20:15:23,23.2,15.0,3150721024,3707023360,False
20:15:25,22.7,15.0,3150712832,3707023360,False
20:15:27,27.3,15.0,3150721024,3707023360,False
20:15:29,23.7,15.0,3149172736,3707023360,False
20:15:31,21.9,15.1,3148922880,3707023360,False
20:15:33,26.5,15.0,3149180928,3707023360,False
20:15:35,25.5,15.1,3148664832,3707023360,False
20:15:37,25.5,15.1,3148673024,3707023360,False
20:15:39,21.6,15.1,3148673024,3707023360,False
20:15:41,20.0,15.1,3148673024,3707023360,False
20:15:43,27.6,15.1,3148681216,3707023360,False
20:15:45,22.7,15.1,3148681216,3707023360,False
20:15:47,22.2,15.0,3149205504,3707023360,False
20:15:49,24.5,15.1,3148947456,3707023360,False
20:15:51,22.7,15.1,3148951552,3707023360,False
20:15:53,23.7,15.1,3148959744,3707023360,False
20:15:55,21.4,15.1,3148701696,3707023360,False
20:15:57,23.5,15.0,3149217792,3707023360,False
20:15:59,24.7,15.1,3148709888,3707023360,False
20:16:01,20.8,15.1,3148709888,3707023360,False
20:16:03,21.9,15.1,3148976128,3707023360,False
20:16:05,20.4,15.1,3148718080,3707023360,False
20:16:07,24.5,15.0,3149234176,3707023360,False
20:16:09,23.2,15.1,3148984320,3707023360,False
20:16:11,20.8,15.1,3148726272,3707023360,False
20:16:13,19.4,15.1,3148726272,3707023360,False
20:16:16,29.6,15.1,3148734464,3707023360,False
