time,CPUPerc,RAMPerc,RAMAvailable,RAMTotal,BashliteActive,IPConnectionPossible
19:59:52,27.8,14.6,3166158848,3706712064,False,False
19:59:53,28.1,14.6,3166113792,3706712064,False,False
19:59:54,27.7,14.6,3166158848,3706712064,False,False
19:59:55,26.8,14.6,3166158848,3706712064,False,False
19:59:56,25.8,14.6,3166416896,3706712064,False,False
19:59:57,26.8,14.6,3166216192,3706712064,False,False
19:59:58,29.3,14.6,3166216192,3706712064,False,False
19:59:59,31.2,14.6,3166216192,3706712064,False,False
20:00:00,38.3,14.6,3166474240,3706712064,False,False
20:00:01,35.8,14.6,3166216192,3706712064,False,False
20:00:02,31.6,14.6,3165966336,3706712064,False,False
20:00:03,40.4,14.6,3166216192,3706712064,False,False
20:00:04,45.7,14.6,3166482432,3706712064,False,False
20:00:05,42.5,14.6,3166187520,3706712064,False,False
20:00:06,38.8,14.6,3166224384,3706712064,False,False
20:00:07,28.6,14.6,3166232576,3706712064,False,False
20:00:08,25.5,14.6,3166232576,3706712064,False,False
20:00:09,26.5,14.6,3166490624,3706712064,False,False
20:00:10,29.2,14.6,3166232576,3706712064,False,False
20:00:11,67.5,14.6,3165712384,3706712064,False,False
20:00:12,96.6,14.6,3165478912,3706712064,False,False
20:00:13,46.0,14.6,3166244864,3706712064,False,False
20:00:14,62.5,14.1,3182239744,3706712064,False,False
20:00:15,34.4,14.1,3183058944,3706712064,False,False
20:00:16,47.0,14.1,3184091136,3706712064,False,False
20:00:17,21.4,14.1,3184099328,3706712064,False,False
20:00:18,29.5,14.1,3184099328,3706712064,False,False
20:00:19,26.1,14.1,3184312320,3706712064,False,False
20:00:20,24.7,14.1,3184357376,3706712064,False,False
20:00:21,27.8,14.1,3184357376,3706712064,False,False
20:00:22,34.8,14.1,3184107520,3706712064,False,False
20:00:24,24.0,14.1,3184107520,3706712064,False,False
20:00:25,23.7,14.1,3184107520,3706712064,False,False
20:00:26,22.4,14.1,3184365568,3706712064,False,False
20:00:27,24.7,14.1,3184365568,3706712064,False,False
20:00:28,21.9,14.1,3184373760,3706712064,False,False
20:00:29,19.8,14.1,3184373760,3706712064,False,False
20:00:30,23.4,14.1,3184373760,3706712064,False,False
20:00:31,25.8,14.1,3184373760,3706712064,False,False
20:00:32,27.6,14.1,3184373760,3706712064,False,False
20:00:33,23.5,14.1,3184381952,3706712064,False,False
20:00:34,23.2,14.1,3184381952,3706712064,False,False
20:00:35,23.5,14.1,3184381952,3706712064,False,False
20:00:36,22.3,14.1,3184381952,3706712064,False,False
20:00:37,23.5,14.1,3184381952,3706712064,False,False
20:00:38,22.1,14.1,3184390144,3706712064,False,False
20:00:39,21.7,14.1,3184390144,3706712064,False,False
20:00:40,21.9,14.1,3184390144,3706712064,False,False
20:00:41,21.4,14.1,3184390144,3706712064,False,False
20:00:42,22.7,14.1,3184390144,3706712064,False,False
20:00:43,22.7,14.1,3184140288,3706712064,False,False
20:00:44,22.7,14.1,3184140288,3706712064,False,False
20:00:45,23.2,14.1,3184140288,3706712064,False,False
20:00:46,20.8,14.1,3184140288,3706712064,False,False
20:00:47,25.5,14.1,3184123904,3706712064,False,False
20:00:48,18.9,14.1,3184148480,3706712064,False,False
20:00:49,22.0,14.1,3184148480,3706712064,False,False
20:00:50,24.7,14.1,3184148480,3706712064,False,False
20:00:51,25.3,14.1,3184148480,3706712064,False,False
20:00:52,23.2,14.1,3184148480,3706712064,False,False
20:00:53,21.9,14.1,3184156672,3706712064,False,False
20:00:54,20.8,14.1,3184156672,3706712064,False,False
20:00:55,22.1,14.1,3184156672,3706712064,False,False
20:00:56,21.9,14.1,3184160768,3706712064,False,False
20:00:57,22.7,14.1,3184160768,3706712064,False,False
20:00:58,20.6,14.1,3184152576,3706712064,False,False
20:00:59,25.8,14.1,3184152576,3706712064,False,False
20:01:00,22.3,14.1,3184152576,3706712064,False,False
20:01:01,21.9,14.1,3184152576,3706712064,False,False
20:01:02,24.5,14.1,3184152576,3706712064,False,False
20:01:03,26.5,14.1,3184160768,3706712064,False,False
20:01:04,23.2,14.1,3184160768,3706712064,False,False
20:01:05,21.1,14.1,3184160768,3706712064,False,False
20:01:06,24.5,14.1,3184160768,3706712064,False,False
20:01:07,26.0,14.1,3184160768,3706712064,False,False
20:01:09,22.4,14.1,3184168960,3706712064,False,False
20:01:10,21.9,14.1,3184168960,3706712064,False,False
20:01:11,22.6,14.1,3184168960,3706712064,False,False
20:01:12,24.7,14.1,3184168960,3706712064,False,False
20:01:13,28.1,14.1,3184168960,3706712064,False,False
20:01:14,25.8,14.1,3184177152,3706712064,False,False
20:01:15,28.1,14.1,3184177152,3706712064,False,False
20:01:16,23.5,14.1,3184177152,3706712064,False,False
20:01:17,25.3,14.1,3184177152,3706712064,False,False
20:01:18,22.2,14.1,3184177152,3706712064,False,False
20:01:19,25.3,14.1,3184185344,3706712064,False,False
20:01:20,29.0,14.1,3184185344,3706712064,False,False
20:01:21,25.3,14.1,3184185344,3706712064,False,False
20:01:22,22.9,14.1,3184185344,3706712064,False,False
20:01:23,24.2,14.1,3184185344,3706712064,False,False
20:01:24,21.6,14.1,3184193536,3706712064,False,False
20:01:25,22.7,14.1,3184193536,3706712064,False,False
20:01:26,20.8,14.1,3184193536,3706712064,False,False
20:01:27,22.4,14.1,3184193536,3706712064,False,False
20:01:28,22.1,14.1,3184193536,3706712064,False,False
20:01:29,25.5,14.1,3184201728,3706712064,False,False
20:01:30,24.0,14.1,3184201728,3706712064,False,False
20:01:31,22.9,14.1,3184205824,3706712064,False,False
20:01:32,22.7,14.1,3184205824,3706712064,False,False
20:01:33,22.9,14.1,3184205824,3706712064,False,False
20:01:34,23.5,14.1,3184214016,3706712064,False,False
20:01:35,25.8,14.1,3184197632,3706712064,False,False
20:01:36,24.7,14.1,3184214016,3706712064,False,False
20:01:37,18.9,14.1,3184214016,3706712064,False,False
20:01:38,21.3,14.1,3184214016,3706712064,False,False
20:01:39,23.7,14.1,3184222208,3706712064,False,False
20:01:40,24.2,14.1,3184222208,3706712064,False,False
20:01:41,23.2,14.1,3184222208,3706712064,False,False
20:01:42,21.3,14.1,3184222208,3706712064,False,False
20:01:43,23.7,14.1,3184222208,3706712064,False,False
20:01:44,23.7,14.1,3184230400,3706712064,False,False
20:01:45,22.9,14.1,3184230400,3706712064,False,False
20:01:46,22.4,14.1,3184230400,3706712064,False,False
20:01:47,22.3,14.1,3184230400,3706712064,False,False
20:01:48,23.1,14.1,3184230400,3706712064,False,False
20:01:49,23.7,14.1,3184238592,3706712064,False,False
20:01:50,33.7,14.1,3184238592,3706712064,False,False
20:01:51,28.4,14.1,3184238592,3706712064,False,False
20:01:53,25.0,14.1,3184238592,3706712064,False,False
20:01:54,24.5,14.1,3184238592,3706712064,False,False
20:01:55,24.5,14.1,3184246784,3706712064,False,False
20:01:56,24.7,14.1,3184246784,3706712064,False,False
20:01:57,26.6,14.1,3184246784,3706712064,False,False
20:01:58,25.0,14.1,3184246784,3706712064,False,False
20:01:59,24.0,14.1,3184254976,3706712064,False,False
20:02:00,26.3,14.1,3184254976,3706712064,False,False
20:02:01,21.9,14.1,3184254976,3706712064,False,False
20:02:02,23.7,14.1,3184254976,3706712064,False,False
20:02:03,24.2,14.1,3184254976,3706712064,False,False
20:02:04,24.2,14.1,3184254976,3706712064,False,False
20:02:05,25.8,14.1,3184263168,3706712064,False,False
20:02:06,24.5,14.1,3184263168,3706712064,False,False
20:02:07,27.8,14.1,3184263168,3706712064,False,False
20:02:08,27.7,14.1,3184263168,3706712064,False,False
20:02:09,25.5,14.1,3184263168,3706712064,False,False
20:02:10,24.0,14.1,3184271360,3706712064,False,False
20:02:11,25.3,14.1,3184271360,3706712064,False,False
20:02:12,22.7,14.1,3184271360,3706712064,False,False
20:02:13,28.3,14.1,3184271360,3706712064,False,False
20:02:14,26.4,14.1,3184271360,3706712064,False,False
20:02:15,26.0,14.1,3184279552,3706712064,False,False
20:02:16,21.3,14.1,3184279552,3706712064,False,False
20:02:17,24.5,14.1,3184279552,3706712064,False,False
20:02:18,24.5,14.1,3184279552,3706712064,False,False
20:02:19,20.8,14.1,3184279552,3706712064,False,False
20:02:20,21.3,14.1,3184287744,3706712064,False,False
20:02:21,24.7,14.1,3184287744,3706712064,False,False
20:02:22,22.1,14.1,3184287744,3706712064,False,False
20:02:23,27.8,14.1,3184287744,3706712064,False,False
20:02:24,26.5,14.1,3184287744,3706712064,False,False
20:02:25,24.2,14.1,3184295936,3706712064,False,False
20:02:26,21.6,14.1,3184295936,3706712064,False,False
20:02:27,21.1,14.1,3184295936,3706712064,False,False
20:02:28,16.8,14.1,3184295936,3706712064,False,False
20:02:29,21.7,14.1,3184295936,3706712064,False,False
20:02:30,23.5,14.1,3184304128,3706712064,False,False
20:02:31,24.5,14.1,3184304128,3706712064,False,False
20:02:32,22.7,14.1,3184304128,3706712064,False,False
20:02:33,21.9,14.1,3184304128,3706712064,False,False
20:02:34,21.9,14.1,3184304128,3706712064,False,False
20:02:35,21.1,14.1,3184312320,3706712064,False,False
20:02:36,23.7,14.1,3184312320,3706712064,False,False
20:02:37,22.7,14.1,3184312320,3706712064,False,False
20:02:39,23.2,14.1,3184312320,3706712064,False,False
20:02:40,21.9,14.1,3184312320,3706712064,False,False
20:02:41,24.2,14.1,3184320512,3706712064,False,False
20:02:42,21.1,14.1,3184320512,3706712064,False,False
20:02:43,22.4,14.1,3184320512,3706712064,False,False
20:02:44,23.7,14.1,3184320512,3706712064,False,False
20:02:45,21.9,14.1,3184320512,3706712064,False,False
20:02:46,20.8,14.1,3184328704,3706712064,False,False
20:02:47,23.7,14.1,3184328704,3706712064,False,False
20:02:48,21.6,14.1,3184328704,3706712064,False,False
20:02:49,22.7,14.1,3184328704,3706712064,False,False
20:02:50,18.9,14.1,3184332800,3706712064,False,False
20:02:51,23.7,14.1,3184340992,3706712064,False,False
20:02:52,24.0,14.1,3184340992,3706712064,False,False
20:02:53,22.7,14.1,3184340992,3706712064,False,False
20:02:54,23.7,14.1,3184340992,3706712064,False,False
20:02:55,25.5,14.1,3184340992,3706712064,False,False
20:02:56,26.8,14.1,3184349184,3706712064,False,False
20:02:57,23.7,14.1,3184349184,3706712064,False,False
20:02:58,22.9,14.1,3184349184,3706712064,False,False
20:02:59,21.6,14.1,3184349184,3706712064,False,False
20:03:00,20.6,14.1,3184353280,3706712064,False,False
20:03:01,26.1,14.1,3184361472,3706712064,False,False
20:03:02,22.7,14.1,3184361472,3706712064,False,False
20:03:03,23.2,14.1,3184361472,3706712064,False,False
20:03:04,23.5,14.1,3184361472,3706712064,False,False
20:03:05,25.8,14.1,3184361472,3706712064,False,False
20:03:06,22.7,14.1,3184369664,3706712064,False,False
20:03:07,22.9,14.1,3184369664,3706712064,False,False
20:03:08,23.5,14.1,3184369664,3706712064,False,False
20:03:09,24.0,14.1,3184369664,3706712064,False,False
20:03:10,19.6,14.1,3184369664,3706712064,False,False
20:03:11,24.7,14.1,3184377856,3706712064,False,False
20:03:12,22.1,14.1,3184377856,3706712064,False,False
20:03:13,21.1,14.1,3184377856,3706712064,False,False
20:03:14,23.5,14.1,3184377856,3706712064,False,False
20:03:15,22.7,14.1,3184377856,3706712064,False,False
20:03:16,22.7,14.1,3184386048,3706712064,False,False
20:03:17,25.3,14.1,3184386048,3706712064,False,False
20:03:18,22.9,14.1,3184386048,3706712064,False,False
20:03:19,24.5,14.1,3184386048,3706712064,False,False
20:03:20,19.6,14.1,3184386048,3706712064,False,False
20:03:21,23.5,14.1,3184394240,3706712064,False,False
20:03:22,20.8,14.1,3184394240,3706712064,False,False
20:03:23,25.3,14.1,3184394240,3706712064,False,False
20:03:25,21.1,14.1,3184394240,3706712064,False,False
20:03:26,22.3,14.1,3184394240,3706712064,False,False
20:03:27,24.0,14.1,3184144384,3706712064,False,False
20:03:28,24.0,14.1,3184144384,3706712064,False,False
20:03:29,24.0,14.1,3184144384,3706712064,False,False
20:03:30,21.6,14.1,3184144384,3706712064,False,False
20:03:31,17.9,14.1,3184144384,3706712064,False,False
20:03:32,22.3,14.1,3184152576,3706712064,False,False
20:03:33,25.5,14.1,3184152576,3706712064,False,False
20:03:34,24.5,14.1,3184152576,3706712064,False,False
20:03:35,20.8,14.1,3184152576,3706712064,False,False
20:03:36,23.4,14.1,3184152576,3706712064,False,False
20:03:37,24.0,14.1,3184160768,3706712064,False,False
20:03:38,21.6,14.1,3184160768,3706712064,False,False
20:03:39,23.5,14.1,3184160768,3706712064,False,False
20:03:40,22.7,14.1,3184160768,3706712064,False,False
20:03:41,19.8,14.1,3184160768,3706712064,False,False
20:03:42,22.1,14.1,3184168960,3706712064,False,False
20:03:43,25.8,14.1,3184168960,3706712064,False,False
20:03:44,27.8,14.1,3184168960,3706712064,False,False
20:03:45,23.4,14.1,3184168960,3706712064,False,False
20:03:46,22.9,14.1,3184168960,3706712064,False,False
20:03:47,24.0,14.1,3184177152,3706712064,False,False
20:03:48,21.9,14.1,3184177152,3706712064,False,False
20:03:49,19.1,14.1,3184185344,3706712064,False,False
20:03:50,20.2,14.1,3184177152,3706712064,False,False
20:03:51,23.4,14.1,3184177152,3706712064,False,False
20:03:52,23.7,14.1,3184185344,3706712064,False,False
20:03:53,23.2,14.1,3184185344,3706712064,False,False
20:03:54,24.2,14.1,3184185344,3706712064,False,False
20:03:55,22.1,14.1,3184185344,3706712064,False,False
20:03:56,21.1,14.1,3184185344,3706712064,False,False
20:03:57,23.2,14.1,3184193536,3706712064,False,False
20:03:58,24.7,14.1,3184193536,3706712064,False,False
20:03:59,21.3,14.1,3184193536,3706712064,False,False
20:04:00,23.1,14.1,3184193536,3706712064,False,False
20:04:01,21.1,14.1,3184193536,3706712064,False,False
20:04:02,26.6,14.1,3184201728,3706712064,False,False
20:04:03,25.0,14.1,3184201728,3706712064,False,False
20:04:04,23.8,14.1,3184201728,3706712064,False,False
20:04:05,23.2,14.1,3184201728,3706712064,False,False
20:04:06,25.0,14.1,3184201728,3706712064,False,False
20:04:07,22.7,14.1,3184209920,3706712064,False,False
20:04:08,18.1,14.1,3184214016,3706712064,False,False
20:04:09,23.7,14.1,3184214016,3706712064,False,False
20:04:10,22.9,14.1,3184214016,3706712064,False,False
20:04:11,23.7,14.1,3184214016,3706712064,False,False
20:04:13,22.9,14.1,3184222208,3706712064,False,False
20:04:14,25.3,14.1,3184222208,3706712064,False,False
20:04:15,22.1,14.1,3184222208,3706712064,False,False
20:04:16,23.2,14.1,3184222208,3706712064,False,False
20:04:17,22.7,14.1,3184222208,3706712064,False,False
20:04:18,23.5,14.1,3184230400,3706712064,False,False
20:04:19,22.4,14.1,3184230400,3706712064,False,False
20:04:20,20.8,14.1,3184230400,3706712064,False,False
20:04:21,22.7,14.1,3184230400,3706712064,False,False
20:04:22,23.5,14.1,3184230400,3706712064,False,False
20:04:23,23.2,14.1,3184238592,3706712064,False,False
20:04:24,22.1,14.1,3184238592,3706712064,False,False
20:04:25,28.0,14.1,3184238592,3706712064,False,False
20:04:26,22.9,14.1,3184238592,3706712064,False,False
20:04:27,24.7,14.1,3184238592,3706712064,False,False
20:04:28,22.1,14.1,3184246784,3706712064,False,False
20:04:29,24.5,14.1,3184246784,3706712064,False,False
20:04:30,21.6,14.1,3184246784,3706712064,False,False
20:04:31,24.7,14.1,3184246784,3706712064,False,False
20:04:32,24.0,14.1,3184246784,3706712064,False,False
20:04:33,23.2,14.1,3184254976,3706712064,False,False
20:04:34,24.0,14.1,3184254976,3706712064,False,False
20:04:35,23.2,14.1,3184254976,3706712064,False,False
20:04:36,21.9,14.1,3184254976,3706712064,False,False
20:04:37,23.5,14.1,3184254976,3706712064,False,False
20:04:38,21.9,14.1,3184263168,3706712064,False,False
20:04:39,25.0,14.1,3184263168,3706712064,False,False
20:04:40,20.8,14.1,3184271360,3706712064,False,False
20:04:41,20.6,14.1,3184271360,3706712064,False,False
20:04:42,23.7,14.1,3184263168,3706712064,False,False
20:04:43,26.3,14.1,3184263168,3706712064,False,False
20:04:44,22.7,14.1,3184263168,3706712064,False,False
20:04:45,23.5,14.1,3184263168,3706712064,False,False
20:04:46,20.8,14.1,3184271360,3706712064,False,False
20:04:47,25.0,14.1,3184271360,3706712064,False,False
20:04:48,22.6,14.1,3184271360,3706712064,False,False
20:04:49,21.9,14.1,3184271360,3706712064,False,False
20:04:50,19.8,14.1,3184271360,3706712064,False,False
20:04:51,24.0,14.1,3184279552,3706712064,False,False
20:04:52,23.4,14.1,3184279552,3706712064,False,False
20:04:53,21.9,14.1,3184279552,3706712064,False,False
20:04:54,23.2,14.1,3184279552,3706712064,False,False
20:04:55,22.4,14.1,3184279552,3706712064,False,False
20:04:56,22.9,14.1,3184287744,3706712064,False,False
20:04:57,22.9,14.1,3184295936,3706712064,False,False
20:04:58,23.7,14.1,3184295936,3706712064,False,False
20:05:00,22.7,14.1,3184295936,3706712064,False,False
20:05:01,20.6,14.1,3184304128,3706712064,False,False
20:05:02,21.1,14.1,3184304128,3706712064,False,False
20:05:03,24.7,14.1,3184308224,3706712064,False,False
20:05:04,24.0,14.1,3184308224,3706712064,False,False
20:05:05,22.4,14.1,3184308224,3706712064,False,False
20:05:06,24.7,14.1,3184316416,3706712064,False,False
20:05:07,24.5,14.1,3184316416,3706712064,False,False
20:05:08,25.8,14.1,3184316416,3706712064,False,False
20:05:09,23.7,14.1,3184316416,3706712064,False,False
20:05:10,20.0,14.1,3184316416,3706712064,False,False
20:05:11,21.6,14.1,3184324608,3706712064,False,False
20:05:12,21.6,14.1,3184324608,3706712064,False,False
20:05:13,21.4,14.1,3184324608,3706712064,False,False
20:05:14,23.7,14.1,3184324608,3706712064,False,False
20:05:15,24.2,14.1,3184324608,3706712064,False,False
20:05:16,25.0,14.1,3184332800,3706712064,False,False
20:05:17,22.7,14.1,3184332800,3706712064,False,False
20:05:18,23.2,14.1,3184332800,3706712064,False,False
20:05:19,27.4,14.1,3184332800,3706712064,False,False
20:05:20,24.7,14.1,3184340992,3706712064,False,False
20:05:21,20.6,14.1,3184340992,3706712064,False,False
20:05:22,22.1,14.1,3184340992,3706712064,False,False
20:05:23,23.2,14.1,3184340992,3706712064,False,False
20:05:24,22.7,14.1,3184340992,3706712064,False,False
20:05:25,21.9,14.1,3184340992,3706712064,False,False
20:05:26,23.7,14.1,3184349184,3706712064,False,False
20:05:27,23.1,14.1,3184353280,3706712064,False,False
20:05:28,25.0,14.1,3184353280,3706712064,False,False
20:05:29,21.1,14.1,3184353280,3706712064,False,False
20:05:30,22.7,14.1,3184361472,3706712064,False,False
20:05:31,23.2,14.1,3184361472,3706712064,False,False
20:05:32,21.1,14.1,3184361472,3706712064,False,False
20:05:33,21.1,14.1,3184361472,3706712064,False,False
20:05:34,23.2,14.1,3184361472,3706712064,False,False
20:05:35,28.0,14.1,3184361472,3706712064,False,False
20:05:36,23.7,14.1,3184369664,3706712064,False,False
20:05:37,22.7,14.1,3184369664,3706712064,False,False
20:05:38,23.7,14.1,3184369664,3706712064,False,False
20:05:39,24.7,14.1,3184369664,3706712064,False,False
20:05:40,24.2,14.1,3184377856,3706712064,False,False
20:05:41,21.6,14.1,3184377856,3706712064,False,False
20:05:43,20.4,14.1,3184377856,3706712064,False,False
20:05:44,24.5,14.1,3184377856,3706712064,False,False
20:05:45,23.4,14.1,3184377856,3706712064,False,False
20:05:46,23.7,14.1,3184377856,3706712064,False,False
20:05:47,21.9,14.1,3184386048,3706712064,False,False
20:05:48,24.2,14.1,3184386048,3706712064,False,False
20:05:49,21.6,14.1,3184386048,3706712064,False,False
20:05:50,24.5,14.1,3184386048,3706712064,False,False
20:05:51,23.7,14.1,3184386048,3706712064,False,False
20:05:52,21.3,14.1,3184394240,3706712064,False,False
20:05:53,24.2,14.1,3184394240,3706712064,False,False
20:05:54,22.7,14.1,3184394240,3706712064,False,False
20:05:55,20.8,14.1,3184394240,3706712064,False,False
20:05:56,23.5,14.1,3184394240,3706712064,False,False
20:05:57,21.9,14.1,3184402432,3706712064,False,False
20:05:58,23.7,14.1,3184402432,3706712064,False,False
20:05:59,22.9,14.1,3184402432,3706712064,False,False
20:06:00,25.5,14.1,3184443392,3706712064,False,False
20:06:01,22.1,14.1,3184168960,3706712064,False,False
20:06:02,21.1,14.1,3184177152,3706712064,False,False
20:06:03,23.2,14.1,3184177152,3706712064,False,False
20:06:04,25.0,14.1,3184177152,3706712064,False,False
20:06:05,22.1,14.1,3184177152,3706712064,False,False
20:06:06,21.6,14.1,3184177152,3706712064,False,False
20:06:07,25.5,14.1,3184185344,3706712064,False,False
20:06:08,23.5,14.1,3184185344,3706712064,False,False
20:06:09,20.8,14.1,3184185344,3706712064,False,False
20:06:10,24.0,14.1,3184185344,3706712064,False,False
20:06:11,21.6,14.1,3184185344,3706712064,False,False
20:06:12,21.9,14.1,3184193536,3706712064,False,False
20:06:13,20.6,14.1,3184193536,3706712064,False,False
20:06:14,21.6,14.1,3184193536,3706712064,False,False
20:06:15,23.5,14.1,3184193536,3706712064,False,False
20:06:16,21.6,14.1,3184193536,3706712064,False,False
20:06:17,20.8,14.1,3184201728,3706712064,False,False
20:06:18,23.7,14.1,3184201728,3706712064,False,False
20:06:19,20.8,14.1,3184201728,3706712064,False,False
20:06:20,22.9,14.1,3184201728,3706712064,False,False
20:06:21,20.0,14.1,3184209920,3706712064,False,False
20:06:22,24.5,14.1,3184209920,3706712064,False,False
20:06:23,22.6,14.1,3184209920,3706712064,False,False
20:06:24,23.5,14.1,3184209920,3706712064,False,False
20:06:25,22.4,14.1,3184209920,3706712064,False,False
20:06:26,21.9,14.1,3184209920,3706712064,False,False
20:06:27,24.5,14.1,3184218112,3706712064,False,False
20:06:28,20.8,14.1,3184218112,3706712064,False,False
20:06:29,23.7,14.1,3184218112,3706712064,False,False
20:06:31,25.3,14.1,3184218112,3706712064,False,False
20:06:32,28.0,14.1,3184218112,3706712064,False,False
20:06:33,23.2,14.1,3184226304,3706712064,False,False
20:06:34,22.4,14.1,3184226304,3706712064,False,False
20:06:35,24.0,14.1,3184226304,3706712064,False,False
20:06:36,20.8,14.1,3184226304,3706712064,False,False
20:06:37,23.2,14.1,3184226304,3706712064,False,False
20:06:38,21.6,14.1,3184234496,3706712064,False,False
20:06:39,23.7,14.1,3184234496,3706712064,False,False
20:06:40,31.6,14.1,3184234496,3706712064,False,False
20:06:41,24.2,14.1,3184234496,3706712064,False,False
20:06:42,23.7,14.1,3184242688,3706712064,False,False
20:06:43,23.2,14.1,3184242688,3706712064,False,False
20:06:44,20.8,14.1,3184242688,3706712064,False,False
20:06:45,19.8,14.1,3184242688,3706712064,False,False
20:06:46,23.4,14.1,3184242688,3706712064,False,False
20:06:47,22.7,14.1,3184246784,3706712064,False,False
20:06:48,25.3,14.1,3184254976,3706712064,False,False
20:06:49,19.1,14.1,3184254976,3706712064,False,False
20:06:50,25.3,14.1,3184254976,3706712064,False,False
20:06:51,22.6,14.1,3184254976,3706712064,False,False
20:06:52,22.7,14.1,3184263168,3706712064,False,False
20:06:53,23.7,14.1,3184263168,3706712064,False,False
20:06:54,20.6,14.1,3184263168,3706712064,False,False
20:06:55,25.8,14.1,3184263168,3706712064,False,False
20:06:56,23.4,14.1,3184263168,3706712064,False,False
20:06:57,21.9,14.1,3184263168,3706712064,False,False
20:06:58,22.7,14.1,3184271360,3706712064,False,False
20:06:59,21.3,14.1,3184271360,3706712064,False,False
20:07:00,23.4,14.1,3184271360,3706712064,False,False
20:07:01,23.2,14.1,3184271360,3706712064,False,False
20:07:02,23.5,14.1,3184271360,3706712064,False,False
20:07:03,22.4,14.1,3184279552,3706712064,False,False
20:07:04,21.1,14.1,3184283648,3706712064,False,False
20:07:05,19.6,14.1,3184283648,3706712064,False,False
20:07:06,20.2,14.1,3184283648,3706712064,False,False
20:07:07,24.0,14.1,3184283648,3706712064,False,False
20:07:08,22.1,14.1,3184291840,3706712064,False,False
20:07:09,22.2,14.1,3184291840,3706712064,False,False
20:07:10,21.9,14.1,3184291840,3706712064,False,False
20:07:11,28.6,14.1,3184291840,3706712064,False,False
20:07:12,20.9,14.1,3184291840,3706712064,False,False
20:07:13,23.5,14.1,3184300032,3706712064,False,False
20:07:14,22.4,14.1,3184300032,3706712064,False,False
20:07:15,20.8,14.1,3184300032,3706712064,False,False
20:07:16,20.8,14.1,3184300032,3706712064,False,False
20:07:17,25.3,14.1,3184300032,3706712064,False,False
20:07:18,22.7,14.1,3184308224,3706712064,False,False
20:07:19,21.9,14.1,3184308224,3706712064,False,False
