time,CPUPerc,RAMPerc,RAMAvailable,RAMTotal,BashliteActive,IPConnectionPossible
15:05:22,23.4,14.7,3160354816,3707105280,False,False
15:05:23,43.2,14.8,3160260608,3707105280,False,False
15:05:24,29.8,14.7,3160326144,3707105280,False,False
15:05:25,24.0,14.7,3160326144,3707105280,False,False
15:05:26,22.7,14.7,3160326144,3707105280,False,False
15:05:27,20.4,14.7,3160330240,3707105280,False,False
15:05:28,45.2,14.8,3160285184,3707105280,False,False
15:05:29,23.7,14.7,3160334336,3707105280,False,False
15:05:30,23.7,14.7,3160334336,3707105280,False,False
15:05:31,24.5,14.7,3160334336,3707105280,False,False
15:05:32,20.8,14.7,3160338432,3707105280,False,False
15:05:33,23.5,14.7,3160338432,3707105280,False,False
15:05:34,22.4,14.7,3160338432,3707105280,False,False
15:05:36,22.3,14.7,3160338432,3707105280,False,False
15:05:37,22.7,14.7,3160338432,3707105280,False,False
15:05:38,25.5,14.7,3160338432,3707105280,False,False
15:05:39,21.9,14.7,3160338432,3707105280,False,False
15:05:40,22.9,14.7,3160338432,3707105280,False,False
15:05:41,22.4,14.7,3160338432,3707105280,False,False
15:05:42,22.7,14.7,3160338432,3707105280,False,False
15:05:43,26.3,14.7,3160338432,3707105280,False,False
15:05:44,25.8,14.8,3160293376,3707105280,False,False
15:05:45,24.2,14.7,3160338432,3707105280,False,False
15:05:46,18.6,14.7,3160338432,3707105280,False,False
15:05:47,21.9,14.7,3160338432,3707105280,False,False
15:05:48,22.7,14.7,3160338432,3707105280,False,False
15:05:49,26.3,14.7,3160338432,3707105280,False,False
15:05:50,22.1,14.7,3160338432,3707105280,False,False
15:05:51,22.4,14.7,3160338432,3707105280,False,False
15:05:52,27.4,14.7,3160338432,3707105280,False,False
15:05:53,28.9,14.7,3160342528,3707105280,False,False
15:05:54,41.3,14.8,3160305664,3707105280,False,False
15:05:55,24.2,14.7,3160342528,3707105280,False,False
15:05:56,29.5,14.7,3160342528,3707105280,False,False
15:05:57,22.3,14.7,3160342528,3707105280,False,False
15:05:58,25.5,14.7,3160342528,3707105280,False,False
15:05:59,28.1,14.7,3160342528,3707105280,False,False
15:06:00,30.5,14.7,3160342528,3707105280,False,False
15:06:01,26.5,14.7,3160346624,3707105280,False,False
15:06:02,24.5,14.7,3160346624,3707105280,False,False
15:06:03,21.2,14.7,3160346624,3707105280,False,False
15:06:04,28.1,14.7,3160346624,3707105280,False,False
15:06:05,29.2,14.7,3160346624,3707105280,False,False
15:06:06,22.1,14.7,3160346624,3707105280,False,False
15:06:07,26.6,14.7,3160346624,3707105280,False,False
15:06:08,31.2,14.7,3160346624,3707105280,False,False
15:06:09,25.0,14.7,3160346624,3707105280,False,False
15:06:10,22.4,14.7,3160346624,3707105280,False,False
15:06:11,21.9,14.7,3160346624,3707105280,False,False
15:06:12,24.0,14.7,3160346624,3707105280,False,False
15:06:13,22.2,14.7,3160346624,3707105280,False,False
15:06:15,22.7,14.7,3160346624,3707105280,False,False
15:06:16,22.9,14.7,3160346624,3707105280,False,False
15:06:17,26.8,14.7,3160346624,3707105280,False,False
15:06:18,23.7,14.7,3160346624,3707105280,False,False
15:06:19,21.9,14.7,3160346624,3707105280,False,False
15:06:20,23.2,14.7,3160346624,3707105280,False,False
15:06:21,23.2,14.7,3160346624,3707105280,False,False
15:06:22,23.2,14.7,3160346624,3707105280,False,False
15:06:23,23.5,14.7,3160346624,3707105280,False,False
15:06:24,21.1,14.7,3160346624,3707105280,False,False
15:06:25,19.6,14.7,3160346624,3707105280,False,False
15:06:26,22.0,14.7,3160346624,3707105280,False,False
15:06:27,23.2,14.7,3160346624,3707105280,False,False
15:06:28,21.1,14.7,3160346624,3707105280,False,False
15:06:29,21.9,14.7,3160346624,3707105280,False,False
15:06:30,23.2,14.7,3160346624,3707105280,False,False
15:06:31,24.2,14.7,3160346624,3707105280,False,False
15:06:32,24.2,14.7,3160346624,3707105280,False,False
15:06:33,24.5,14.7,3160346624,3707105280,False,False
15:06:34,20.6,14.7,3160346624,3707105280,False,False
15:06:35,24.0,14.7,3160346624,3707105280,False,False
15:06:36,24.5,14.7,3160346624,3707105280,False,False
15:06:37,23.4,14.7,3160346624,3707105280,False,False
15:06:38,22.7,14.7,3160346624,3707105280,False,False
15:06:39,24.2,14.7,3160350720,3707105280,False,False
15:06:40,21.1,14.7,3160350720,3707105280,False,False
15:06:41,23.2,14.7,3160350720,3707105280,False,False
15:06:42,24.5,14.7,3160350720,3707105280,False,False
15:06:43,22.9,14.7,3160350720,3707105280,False,False
15:06:44,20.6,14.7,3160350720,3707105280,False,False
15:06:45,23.7,14.7,3160354816,3707105280,False,False
15:06:46,25.0,14.7,3160354816,3707105280,False,False
15:06:47,22.1,14.7,3160354816,3707105280,False,False
15:06:48,28.3,14.7,3160354816,3707105280,False,False
15:06:49,25.3,14.7,3160354816,3707105280,False,False
15:06:50,22.3,14.7,3160354816,3707105280,False,False
15:06:51,25.7,14.7,3160354816,3707105280,False,False
15:06:52,20.0,14.7,3160354816,3707105280,False,False
15:06:53,25.5,14.7,3160354816,3707105280,False,False
15:06:54,21.4,14.7,3160354816,3707105280,False,False
15:06:55,21.9,14.7,3160354816,3707105280,False,False
15:06:56,23.5,14.7,3160354816,3707105280,False,False
15:06:57,23.7,14.7,3160354816,3707105280,False,False
15:06:59,21.9,14.7,3160354816,3707105280,False,False
15:07:00,24.5,14.7,3160354816,3707105280,False,False
15:07:01,20.8,14.7,3160354816,3707105280,False,False
15:07:02,22.4,14.7,3160354816,3707105280,False,False
15:07:03,21.9,14.7,3160354816,3707105280,False,False
15:07:04,26.6,14.7,3160354816,3707105280,False,False
15:07:05,21.7,14.7,3160354816,3707105280,False,False
15:07:06,21.6,14.7,3160354816,3707105280,False,False
15:07:07,22.7,14.7,3160354816,3707105280,False,False
15:07:08,24.2,14.7,3160354816,3707105280,False,False
15:07:09,22.1,14.7,3160354816,3707105280,False,False
15:07:10,23.2,14.7,3160354816,3707105280,False,False
15:07:11,26.0,14.7,3160354816,3707105280,False,False
15:07:12,23.2,14.7,3160354816,3707105280,False,False
15:07:13,23.1,14.7,3160354816,3707105280,False,False
15:07:14,21.3,14.7,3160363008,3707105280,False,False
15:07:15,21.8,14.7,3160354816,3707105280,False,False
15:07:16,24.5,14.7,3160354816,3707105280,False,False
15:07:17,23.7,14.7,3160354816,3707105280,False,False
15:07:18,24.2,14.7,3160354816,3707105280,False,False
15:07:19,21.6,14.7,3160354816,3707105280,False,False
15:07:20,27.3,14.7,3160354816,3707105280,False,False
15:07:21,25.0,14.7,3160358912,3707105280,False,False
15:07:22,22.7,14.7,3160358912,3707105280,False,False
15:07:23,23.5,14.7,3160358912,3707105280,False,False
15:07:24,21.1,14.7,3160358912,3707105280,False,False
15:07:25,21.4,14.7,3160358912,3707105280,False,False
15:07:26,21.9,14.7,3160358912,3707105280,False,False
15:07:27,22.4,14.7,3160358912,3707105280,False,False
15:07:28,22.7,14.7,3160358912,3707105280,False,False
15:07:29,24.2,14.7,3160358912,3707105280,False,False
15:07:30,22.9,14.7,3160358912,3707105280,False,False
15:07:31,23.4,14.7,3160358912,3707105280,False,False
15:07:32,23.7,14.7,3160358912,3707105280,False,False
15:07:33,23.5,14.7,3160358912,3707105280,False,False
15:07:34,23.2,14.7,3160358912,3707105280,False,False
15:07:35,20.6,14.7,3160358912,3707105280,False,False
15:07:36,25.8,14.7,3160358912,3707105280,False,False
15:07:37,27.0,14.7,3160358912,3707105280,False,False
15:07:38,23.4,14.7,3160358912,3707105280,False,False
15:07:39,23.7,14.7,3160358912,3707105280,False,False
15:07:40,22.7,14.7,3160363008,3707105280,False,False
15:07:41,25.5,14.7,3160363008,3707105280,False,False
15:07:42,25.0,14.7,3160363008,3707105280,False,False
15:07:43,22.9,14.7,3160363008,3707105280,False,False
15:07:44,20.8,14.7,3160363008,3707105280,False,False
15:07:45,19.8,14.7,3160363008,3707105280,False,False
15:07:47,22.3,14.7,3160363008,3707105280,False,False
15:07:48,23.7,14.7,3160363008,3707105280,False,False
15:07:49,22.1,14.7,3160363008,3707105280,False,False
15:07:50,22.4,14.7,3160363008,3707105280,False,False
15:07:51,21.6,14.7,3160363008,3707105280,False,False
15:07:52,24.7,14.7,3160363008,3707105280,False,False
15:07:53,27.4,14.7,3160363008,3707105280,False,False
15:07:54,24.2,14.7,3160363008,3707105280,False,False
15:07:55,19.8,14.7,3160363008,3707105280,False,False
15:07:56,36.7,14.7,3160346624,3707105280,False,False
15:07:57,26.9,14.7,3160367104,3707105280,False,False
15:07:58,25.3,14.7,3160367104,3707105280,False,False
15:07:59,24.5,14.7,3160367104,3707105280,False,False
15:08:00,23.7,14.7,3160367104,3707105280,False,False
15:08:01,35.2,14.8,3159060480,3707105280,False,False
15:08:02,22.7,14.7,3160367104,3707105280,False,False
15:08:03,24.7,14.7,3160367104,3707105280,False,False
15:08:04,22.4,14.7,3160367104,3707105280,False,False
15:08:05,25.8,14.7,3160367104,3707105280,False,False
15:08:06,22.9,14.7,3160371200,3707105280,False,False
15:08:07,21.6,14.7,3160371200,3707105280,False,False
15:08:08,27.8,14.7,3160371200,3707105280,False,False
15:08:09,25.8,14.7,3160371200,3707105280,False,False
15:08:10,23.2,14.7,3160375296,3707105280,False,False
15:08:11,25.3,14.7,3160375296,3707105280,False,False
15:08:12,23.4,14.7,3160375296,3707105280,False,False
15:08:13,23.7,14.7,3160367104,3707105280,False,False
15:08:14,25.0,14.7,3160367104,3707105280,False,False
15:08:15,25.8,14.7,3160367104,3707105280,False,False
15:08:16,20.6,14.7,3160367104,3707105280,False,False
15:08:17,22.6,14.7,3160367104,3707105280,False,False
15:08:18,23.7,14.7,3160367104,3707105280,False,False
15:08:19,22.9,14.7,3160367104,3707105280,False,False
15:08:20,23.5,14.7,3160367104,3707105280,False,False
15:08:21,21.6,14.7,3160367104,3707105280,False,False
15:08:22,23.2,14.7,3160367104,3707105280,False,False
15:08:23,24.2,14.7,3160367104,3707105280,False,False
15:08:24,25.5,14.7,3160367104,3707105280,False,False
15:08:25,19.8,14.7,3160367104,3707105280,False,False
15:08:26,24.5,14.7,3160371200,3707105280,False,False
15:08:27,22.7,14.7,3160363008,3707105280,False,False
15:08:28,21.5,14.7,3160371200,3707105280,False,False
15:08:29,23.2,14.7,3160371200,3707105280,False,False
15:08:30,21.6,14.7,3160371200,3707105280,False,False
15:08:32,22.7,14.7,3160371200,3707105280,False,False
15:08:33,21.1,14.7,3160371200,3707105280,False,False
15:08:34,24.5,14.7,3160371200,3707105280,False,False
15:08:35,23.9,14.7,3160371200,3707105280,False,False
15:08:36,23.7,14.7,3160371200,3707105280,False,False
15:08:37,21.3,14.7,3160371200,3707105280,False,False
15:08:38,22.1,14.7,3160371200,3707105280,False,False
15:08:39,24.2,14.7,3160371200,3707105280,False,False
15:08:40,26.5,14.7,3160375296,3707105280,False,False
15:08:41,25.0,14.7,3160375296,3707105280,False,False
15:08:42,21.6,14.7,3160375296,3707105280,False,False
15:08:43,21.9,14.7,3160375296,3707105280,False,False
15:08:44,20.0,14.7,3160375296,3707105280,False,False
15:08:45,25.0,14.7,3160375296,3707105280,False,False
15:08:46,21.1,14.7,3160367104,3707105280,False,False
15:08:47,24.5,14.7,3160379392,3707105280,False,False
15:08:48,22.4,14.7,3160379392,3707105280,False,False
15:08:49,23.2,14.7,3160383488,3707105280,False,False
15:08:50,24.0,14.7,3160383488,3707105280,False,False
15:08:51,22.4,14.7,3160383488,3707105280,False,False
15:08:52,24.5,14.7,3160383488,3707105280,False,False
15:08:53,21.9,14.7,3160383488,3707105280,False,False
15:08:54,22.7,14.7,3160383488,3707105280,False,False
15:08:55,22.7,14.7,3160383488,3707105280,False,False
15:08:56,26.5,14.7,3160383488,3707105280,False,False
15:08:57,24.0,14.7,3160383488,3707105280,False,False
15:08:58,21.4,14.7,3160383488,3707105280,False,False
15:08:59,22.9,14.7,3160383488,3707105280,False,False
15:09:00,24.7,14.7,3160383488,3707105280,False,False
15:09:01,21.9,14.7,3160383488,3707105280,False,False
15:09:02,22.7,14.7,3160383488,3707105280,False,False
15:09:03,20.8,14.7,3160383488,3707105280,False,False
15:09:04,22.7,14.7,3160383488,3707105280,False,False
15:09:05,23.2,14.7,3160383488,3707105280,False,False
15:09:06,24.7,14.7,3160383488,3707105280,False,False
15:09:07,24.7,14.7,3160383488,3707105280,False,False
15:09:08,20.6,14.7,3160383488,3707105280,False,False
15:09:09,23.5,14.7,3160383488,3707105280,False,False
15:09:10,23.2,14.7,3160383488,3707105280,False,False
15:09:11,21.1,14.7,3160383488,3707105280,False,False
15:09:12,26.8,14.7,3160383488,3707105280,False,False
15:09:13,22.9,14.7,3160383488,3707105280,False,False
15:09:14,21.9,14.7,3160383488,3707105280,False,False
15:09:15,22.4,14.7,3160383488,3707105280,False,False
15:09:16,22.1,14.7,3160383488,3707105280,False,False
15:09:17,24.2,14.7,3160383488,3707105280,False,False
15:09:18,21.6,14.7,3160383488,3707105280,False,False
15:09:20,20.4,14.7,3160383488,3707105280,False,False
15:09:21,23.5,14.7,3160383488,3707105280,False,False
15:09:22,21.1,14.7,3160383488,3707105280,False,False
15:09:23,23.7,14.7,3160383488,3707105280,False,False
15:09:24,21.6,14.7,3160383488,3707105280,False,False
15:09:25,23.5,14.7,3160383488,3707105280,False,False
15:09:26,23.5,14.7,3160383488,3707105280,False,False
15:09:27,22.4,14.7,3160383488,3707105280,False,False
15:09:28,26.6,14.7,3160383488,3707105280,False,False
15:09:29,21.9,14.7,3160383488,3707105280,False,False
15:09:30,23.5,14.7,3160383488,3707105280,False,False
15:09:31,21.6,14.7,3160383488,3707105280,False,False
15:09:32,23.7,14.7,3160383488,3707105280,False,False
15:09:33,22.4,14.7,3160383488,3707105280,False,False
15:09:34,22.1,14.7,3160383488,3707105280,False,False
15:09:35,24.0,14.7,3160383488,3707105280,False,False
15:09:36,23.5,14.7,3160383488,3707105280,False,False
15:09:37,21.6,14.7,3160383488,3707105280,False,False
15:09:38,22.9,14.7,3160383488,3707105280,False,False
15:09:39,21.6,14.7,3160383488,3707105280,False,False
15:09:40,22.4,14.7,3160383488,3707105280,False,False
15:09:41,22.2,14.7,3160383488,3707105280,False,False
15:09:42,25.3,14.7,3160383488,3707105280,False,False
15:09:43,23.7,14.7,3160383488,3707105280,False,False
15:09:44,27.1,14.7,3160383488,3707105280,False,False
15:09:45,23.5,14.7,3160383488,3707105280,False,False
15:09:46,21.9,14.7,3160391680,3707105280,False,False
15:09:47,20.0,14.7,3160383488,3707105280,False,False
15:09:48,22.4,14.7,3160391680,3707105280,False,False
15:09:49,26.8,14.7,3160391680,3707105280,False,False
15:09:50,23.5,14.7,3160391680,3707105280,False,False
15:09:51,19.6,14.7,3160391680,3707105280,False,False
15:09:52,21.6,14.7,3160391680,3707105280,False,False
15:09:53,21.6,14.7,3160391680,3707105280,False,False
15:09:54,23.5,14.7,3160391680,3707105280,False,False
15:09:55,22.4,14.7,3160391680,3707105280,False,False
15:09:56,24.5,14.7,3160391680,3707105280,False,False
15:09:57,23.7,14.7,3160391680,3707105280,False,False
15:09:58,24.5,14.7,3160399872,3707105280,False,False
15:09:59,25.3,14.7,3160399872,3707105280,False,False
15:10:00,27.8,14.7,3160403968,3707105280,False,False
15:10:01,22.9,14.7,3160403968,3707105280,False,False
15:10:02,19.8,14.7,3160403968,3707105280,False,False
15:10:03,20.2,14.7,3160403968,3707105280,False,False
15:10:04,22.7,14.7,3160403968,3707105280,False,False
15:10:05,22.9,14.7,3160403968,3707105280,False,False
15:10:06,24.5,14.7,3160408064,3707105280,False,False
15:10:07,22.3,14.7,3160408064,3707105280,False,False
15:10:08,21.6,14.7,3160408064,3707105280,False,False
15:10:10,25.3,14.7,3160408064,3707105280,False,False
15:10:11,23.5,14.7,3160408064,3707105280,False,False
15:10:12,24.2,14.7,3160408064,3707105280,False,False
15:10:13,25.5,14.7,3160408064,3707105280,False,False
15:10:14,25.3,14.7,3160408064,3707105280,False,False
15:10:15,21.9,14.7,3160408064,3707105280,False,False
15:10:16,26.3,14.7,3160408064,3707105280,False,False
15:10:17,25.5,14.7,3160408064,3707105280,False,False
15:10:18,23.7,14.7,3160408064,3707105280,False,False
15:10:19,20.8,14.7,3160408064,3707105280,False,False
15:10:20,22.7,14.7,3160408064,3707105280,False,False
15:10:21,22.9,14.7,3160408064,3707105280,False,False
15:10:22,19.4,14.7,3160408064,3707105280,False,False
15:10:23,22.3,14.7,3160408064,3707105280,False,False
15:10:24,26.9,14.7,3160408064,3707105280,False,False
15:10:25,25.0,14.7,3160408064,3707105280,False,False
15:10:26,23.5,14.7,3160408064,3707105280,False,False
15:10:27,22.7,14.7,3160416256,3707105280,False,False
15:10:28,22.9,14.7,3160416256,3707105280,False,False
15:10:29,25.5,14.7,3160465408,3707105280,False,False
15:10:30,39.5,14.8,3160166400,3707105280,False,False
15:10:31,26.9,14.8,3160166400,3707105280,False,False
15:10:32,26.8,14.8,3160166400,3707105280,False,False
15:10:33,22.4,14.8,3160166400,3707105280,False,False
15:10:34,37.6,14.8,3160166400,3707105280,False,False
15:10:35,23.2,14.8,3160170496,3707105280,False,False
15:10:36,24.2,14.8,3160170496,3707105280,False,False
15:10:37,21.9,14.8,3160170496,3707105280,False,False
15:10:38,24.7,14.8,3160170496,3707105280,False,False
15:10:39,21.6,14.8,3160170496,3707105280,False,False
15:10:40,22.4,14.8,3160178688,3707105280,False,False
15:10:41,24.5,14.8,3160178688,3707105280,False,False
15:10:42,22.4,14.8,3160178688,3707105280,False,False
15:10:43,23.5,14.8,3160178688,3707105280,False,False
15:10:44,22.3,14.8,3160178688,3707105280,False,False
15:10:45,25.0,14.8,3160178688,3707105280,False,False
15:10:46,22.4,14.8,3160178688,3707105280,False,False
15:10:47,20.6,14.8,3160178688,3707105280,False,False
15:10:48,26.9,14.8,3160178688,3707105280,False,False
15:10:50,22.7,14.8,3160178688,3707105280,False,False
15:10:51,24.5,14.8,3160178688,3707105280,False,False
15:10:52,25.3,14.8,3160178688,3707105280,False,False
15:10:53,24.7,14.8,3160182784,3707105280,False,False
15:10:54,22.9,14.7,3160395776,3707105280,False,False
15:10:55,24.5,14.7,3160440832,3707105280,False,False
15:10:56,23.2,14.7,3160440832,3707105280,False,False
15:10:57,24.5,14.7,3160440832,3707105280,False,False
15:10:58,19.8,14.7,3160440832,3707105280,False,False
15:10:59,21.7,14.7,3160440832,3707105280,False,False
15:11:00,24.2,14.7,3160440832,3707105280,False,False
15:11:01,24.5,14.7,3160449024,3707105280,False,False
15:11:02,24.0,14.7,3160449024,3707105280,False,False
15:11:03,22.1,14.7,3160449024,3707105280,False,False
15:11:04,26.9,14.7,3160449024,3707105280,False,False
15:11:05,25.8,14.7,3160449024,3707105280,False,False
15:11:06,20.2,14.7,3160453120,3707105280,False,False
15:11:07,23.5,14.7,3160461312,3707105280,False,False
15:11:08,21.6,14.7,3160453120,3707105280,False,False
15:11:09,24.7,14.7,3160453120,3707105280,False,False
15:11:10,26.8,14.7,3160453120,3707105280,False,False
15:11:11,23.2,14.7,3160453120,3707105280,False,False
15:11:12,21.9,14.7,3160453120,3707105280,False,False
15:11:13,24.8,14.7,3160453120,3707105280,False,False
15:11:14,22.7,14.7,3160453120,3707105280,False,False
15:11:15,23.7,14.8,3160195072,3707105280,False,False
15:11:16,21.9,14.8,3160199168,3707105280,False,False
15:11:17,20.6,14.8,3160203264,3707105280,False,False
15:11:18,23.4,14.8,3160203264,3707105280,False,False
15:11:19,26.0,14.8,3160203264,3707105280,False,False
15:11:20,27.8,14.8,3160203264,3707105280,False,False
15:11:21,24.7,14.8,3160203264,3707105280,False,False
15:11:22,23.7,14.8,3160203264,3707105280,False,False
15:11:23,25.3,14.8,3160203264,3707105280,False,False
15:11:24,22.3,14.8,3160203264,3707105280,False,False
15:11:25,24.7,14.8,3160203264,3707105280,False,False
15:11:26,22.7,14.8,3160203264,3707105280,False,False
15:11:27,17.9,14.8,3160203264,3707105280,False,False
15:11:28,20.6,14.8,3160203264,3707105280,False,False
15:11:29,26.6,14.8,3160203264,3707105280,False,False
15:11:30,22.9,14.8,3160203264,3707105280,False,False
15:11:31,23.7,14.8,3160207360,3707105280,False,False
15:11:32,24.2,14.8,3160207360,3707105280,False,False
15:11:33,22.4,14.8,3160207360,3707105280,False,False
15:11:34,22.9,14.8,3160207360,3707105280,False,False
15:11:35,26.0,14.8,3160207360,3707105280,False,False
15:11:37,25.0,14.8,3160207360,3707105280,False,False
15:11:38,21.7,14.8,3160207360,3707105280,False,False
15:11:39,23.5,14.8,3160207360,3707105280,False,False
15:11:40,22.1,14.8,3160207360,3707105280,False,False
15:11:41,23.5,14.8,3160207360,3707105280,False,False
15:11:42,23.7,14.8,3160207360,3707105280,False,False
15:11:43,21.9,14.8,3160207360,3707105280,False,False
15:11:44,26.9,14.8,3160207360,3707105280,False,False
15:11:45,28.9,14.8,3160207360,3707105280,False,False
15:11:46,28.7,14.8,3160207360,3707105280,False,False
15:11:47,24.5,14.8,3160207360,3707105280,False,False
15:11:48,25.5,14.8,3160207360,3707105280,False,False
15:11:49,21.9,14.8,3160207360,3707105280,False,False
15:11:50,24.0,14.8,3160207360,3707105280,False,False
15:11:51,25.0,14.8,3160207360,3707105280,False,False
15:11:52,27.3,14.8,3160207360,3707105280,False,False
15:11:53,25.5,14.8,3160207360,3707105280,False,False
15:11:54,24.7,14.8,3160207360,3707105280,False,False
15:11:55,19.6,14.8,3160207360,3707105280,False,False
15:11:56,24.5,14.8,3160207360,3707105280,False,False
15:11:57,24.5,14.8,3160207360,3707105280,False,False
15:11:58,22.6,14.8,3160207360,3707105280,False,False
15:11:59,24.0,14.8,3160207360,3707105280,False,False
15:12:00,22.9,14.8,3160207360,3707105280,False,False
15:12:01,25.3,14.8,3160207360,3707105280,False,False
15:12:02,21.9,14.8,3160207360,3707105280,False,False
15:12:03,25.0,14.8,3160207360,3707105280,False,False
15:12:04,22.9,14.8,3160207360,3707105280,False,False
15:12:05,22.7,14.8,3160207360,3707105280,False,False
15:12:06,23.2,14.8,3160207360,3707105280,False,False
15:12:07,27.0,14.8,3160207360,3707105280,False,False
15:12:08,27.6,14.8,3160207360,3707105280,False,False
15:12:09,22.1,14.8,3160207360,3707105280,False,False
15:12:10,21.1,14.8,3160207360,3707105280,False,False
15:12:11,22.4,14.8,3160207360,3707105280,False,False
15:12:12,23.7,14.8,3160207360,3707105280,False,False
15:12:13,27.6,14.8,3160207360,3707105280,False,False
15:12:14,21.6,14.8,3160207360,3707105280,False,False
15:12:15,21.9,14.8,3160207360,3707105280,False,False
15:12:16,26.3,14.8,3160207360,3707105280,False,False
15:12:17,22.9,14.8,3160215552,3707105280,False,False
15:12:18,23.2,14.8,3160215552,3707105280,False,False
15:12:19,23.5,14.8,3160215552,3707105280,False,False
15:12:20,24.2,14.8,3160215552,3707105280,False,False
15:12:22,22.9,14.8,3160215552,3707105280,False,False
15:12:23,21.6,14.8,3160215552,3707105280,False,False
15:12:24,25.5,14.8,3160215552,3707105280,False,False
15:12:25,26.5,14.8,3160215552,3707105280,False,False
15:12:26,23.2,14.8,3160215552,3707105280,False,False
15:12:27,23.7,14.8,3160215552,3707105280,False,False
15:12:28,22.7,14.8,3160215552,3707105280,False,False
15:12:29,24.2,14.8,3160215552,3707105280,False,False
15:12:30,26.3,14.8,3160215552,3707105280,False,False
15:12:31,23.5,14.8,3160215552,3707105280,False,False
15:12:32,23.5,14.8,3160215552,3707105280,False,False
15:12:33,24.5,14.8,3160223744,3707105280,False,False
15:12:34,21.9,14.8,3160223744,3707105280,False,False
15:12:35,22.2,14.8,3160223744,3707105280,False,False
15:12:36,22.6,14.8,3160223744,3707105280,False,False
15:12:37,24.7,14.8,3160227840,3707105280,False,False
15:12:38,26.0,14.8,3160231936,3707105280,False,False
15:12:39,21.6,14.8,3160231936,3707105280,False,False
15:12:40,27.2,14.8,3160231936,3707105280,False,False
15:12:41,25.5,14.8,3160231936,3707105280,False,False
15:12:42,26.8,14.8,3160231936,3707105280,False,False
15:12:43,23.2,14.8,3160231936,3707105280,False,False
15:12:44,22.4,14.8,3160240128,3707105280,False,False
15:12:45,25.5,14.8,3160240128,3707105280,False,False
15:12:46,24.7,14.8,3160240128,3707105280,False,False
15:12:47,25.8,14.8,3160240128,3707105280,False,False
15:12:48,25.5,14.8,3160240128,3707105280,False,False
15:12:49,24.0,14.8,3160240128,3707105280,False,False
15:12:50,22.7,14.8,3160240128,3707105280,False,False
15:12:51,20.7,14.8,3160240128,3707105280,False,False
15:12:52,23.5,14.8,3160240128,3707105280,False,False
15:12:53,26.0,14.8,3160240128,3707105280,False,False
15:12:54,23.7,14.8,3160240128,3707105280,False,False
15:12:55,22.7,14.8,3160244224,3707105280,False,False
15:12:56,24.5,14.8,3160244224,3707105280,False,False
15:12:57,26.3,14.8,3160244224,3707105280,False,False
15:12:58,22.7,14.8,3160244224,3707105280,False,False
15:12:59,23.7,14.8,3160244224,3707105280,False,False
15:13:00,24.0,14.8,3160244224,3707105280,False,False
15:13:01,23.5,14.8,3160244224,3707105280,False,False
15:13:02,21.1,14.8,3160244224,3707105280,False,False
15:13:03,38.7,14.8,3160002560,3707105280,False,False
15:13:04,21.9,14.8,3160002560,3707105280,False,False
15:13:05,22.7,14.8,3160002560,3707105280,False,False
15:13:06,21.5,14.8,3160002560,3707105280,False,False
15:13:07,24.2,14.8,3160002560,3707105280,False,False
15:13:08,37.5,14.8,3160002560,3707105280,False,False
15:13:09,25.5,14.8,3160002560,3707105280,False,False
