time,CPUPerc,RAMPerc,RAMAvailable,RAMTotal,BashliteActive
15:22:18,23.5,16.9,3081216000,3706793984,False
15:22:20,24.2,16.9,3081474048,3706793984,False
15:22:22,22.3,16.9,3081220096,3706793984,False
15:22:24,24.0,16.9,3081478144,3706793984,False
15:22:26,21.9,16.9,3081220096,3706793984,False
15:22:28,24.2,16.9,3081224192,3706793984,False
15:22:30,22.7,16.9,3081224192,3706793984,False
15:22:32,27.8,16.9,3081224192,3706793984,False
15:22:34,23.2,16.9,3081740288,3706793984,False
15:22:36,22.7,16.9,3081224192,3706793984,False
15:22:38,24.2,16.9,3081232384,3706793984,False
15:22:40,23.5,16.9,3081232384,3706793984,False
15:22:42,21.4,16.9,3081232384,3706793984,False
15:22:44,24.5,16.9,3081752576,3706793984,False
15:22:46,23.5,16.9,3081494528,3706793984,False
15:22:48,27.6,16.9,3081494528,3706793984,False
15:22:50,21.9,16.9,3081240576,3706793984,False
15:22:52,20.4,16.9,3081240576,3706793984,False
15:22:54,23.7,16.9,3081756672,3706793984,False
15:22:56,21.6,16.9,3081244672,3706793984,False
15:22:58,23.0,16.9,3081244672,3706793984,False
15:23:00,24.5,16.9,3081244672,3706793984,False
15:23:02,22.7,16.9,3081244672,3706793984,False
15:23:04,28.4,16.9,3081760768,3706793984,False
15:23:07,22.1,16.9,3081244672,3706793984,False
15:23:09,23.5,16.9,3081244672,3706793984,False
15:23:11,17.9,16.9,3081502720,3706793984,False
15:23:13,24.7,16.9,3081502720,3706793984,False
15:23:15,21.9,16.9,3081502720,3706793984,False
15:23:17,22.7,16.9,3081502720,3706793984,False
15:23:19,20.6,16.9,3081764864,3706793984,False
15:23:21,26.0,16.9,3081248768,3706793984,False
15:23:23,24.2,16.9,3081248768,3706793984,False
15:23:25,28.4,16.9,3080720384,3706793984,False
15:23:27,22.7,16.9,3080978432,3706793984,False
15:23:29,26.6,16.9,3081494528,3706793984,False
15:23:31,22.9,16.9,3080978432,3706793984,False
15:23:33,29.2,16.9,3080720384,3706793984,False
15:23:35,21.1,16.9,3080724480,3706793984,False
15:23:37,24.2,16.9,3080724480,3706793984,False
15:23:39,39.5,16.9,3080724480,3706793984,False
15:23:41,20.4,16.9,3080986624,3706793984,False
15:23:43,24.0,16.9,3080986624,3706793984,False
15:23:45,22.7,16.9,3080994816,3706793984,False
15:23:47,23.5,16.9,3081003008,3706793984,False
15:23:49,22.1,16.9,3081777152,3706793984,False
15:23:51,26.8,16.9,3081265152,3706793984,False
15:23:53,26.8,16.9,3081265152,3706793984,False
15:23:55,22.7,16.9,3081523200,3706793984,False
15:23:57,21.1,16.9,3081273344,3706793984,False
15:23:59,25.8,16.9,3081273344,3706793984,False
15:24:01,21.9,16.9,3081273344,3706793984,False
15:24:03,22.3,16.9,3081285632,3706793984,False
15:24:05,21.6,16.9,3081277440,3706793984,False
15:24:07,23.4,16.9,3081019392,3706793984,False
15:24:09,25.8,16.9,3081023488,3706793984,False
15:24:11,22.9,16.9,3081023488,3706793984,False
15:24:13,26.3,16.9,3081023488,3706793984,False
15:24:15,24.5,16.9,3081285632,3706793984,False
15:24:17,25.0,16.9,3081031680,3706793984,False
15:24:19,28.1,16.9,3081035776,3706793984,False
15:24:21,22.1,16.9,3081035776,3706793984,False
15:24:23,23.2,16.9,3081035776,3706793984,False
15:24:25,27.1,16.9,3081314304,3706793984,False
15:24:27,21.9,16.9,3081314304,3706793984,False
15:24:29,24.7,16.9,3081830400,3706793984,False
15:24:31,19.8,16.9,3081318400,3706793984,False
15:24:33,20.0,16.9,3081318400,3706793984,False
15:24:36,24.0,16.9,3081318400,3706793984,False
15:24:38,23.7,16.9,3081318400,3706793984,False
15:24:40,26.3,16.9,3081834496,3706793984,False
15:24:42,23.4,16.9,3081322496,3706793984,False
15:24:44,26.0,16.8,3083128832,3706793984,False
15:24:46,23.2,16.9,3081322496,3706793984,False
15:24:48,32.3,16.9,3081330688,3706793984,False
15:24:50,25.8,16.9,3081588736,3706793984,False
15:24:52,22.4,16.9,3081330688,3706793984,False
15:24:54,24.5,16.9,3081588736,3706793984,False
15:24:56,25.8,16.9,3081334784,3706793984,False
15:24:58,21.6,16.9,3081338880,3706793984,False
15:25:00,26.6,16.9,3081330688,3706793984,False
15:25:02,25.3,16.9,3081338880,3706793984,False
15:25:04,24.0,16.9,3081854976,3706793984,False
15:25:06,20.4,16.9,3081854976,3706793984,False
15:25:08,22.9,16.9,3081338880,3706793984,False
15:25:10,26.6,16.9,3081854976,3706793984,False
15:25:12,27.7,16.9,3081596928,3706793984,False
15:25:14,22.4,16.9,3081854976,3706793984,False
15:25:16,21.3,16.9,3081338880,3706793984,False
15:25:18,22.9,16.9,3081338880,3706793984,False
15:25:20,22.4,16.9,3081596928,3706793984,False
15:25:22,19.8,16.9,3081338880,3706793984,False
15:25:24,24.5,16.9,3081596928,3706793984,False
15:25:26,22.3,16.9,3081601024,3706793984,False
15:25:28,26.5,16.9,3081601024,3706793984,False
15:25:30,24.0,16.9,3081342976,3706793984,False
15:25:32,21.9,16.9,3081342976,3706793984,False
15:25:34,24.0,16.9,3081601024,3706793984,False
15:25:36,24.5,16.9,3081342976,3706793984,False
15:25:38,23.5,16.9,3081347072,3706793984,False
15:25:40,22.4,16.9,3081347072,3706793984,False
15:25:42,24.7,16.9,3081347072,3706793984,False
15:25:44,29.2,16.9,3081347072,3706793984,False
15:25:46,24.0,16.9,3081347072,3706793984,False
15:25:48,18.8,16.9,3081347072,3706793984,False
15:25:50,24.2,16.9,3081347072,3706793984,False
15:25:52,23.7,16.9,3081347072,3706793984,False
15:25:54,22.9,16.9,3081605120,3706793984,False
15:25:56,18.7,16.9,3081605120,3706793984,False
15:25:58,25.3,16.9,3081072640,3706793984,False
15:26:00,32.3,16.9,3081330688,3706793984,False
15:26:02,23.7,16.9,3081072640,3706793984,False
15:26:05,25.8,16.9,3081039872,3706793984,False
15:26:07,30.4,16.9,3080777728,3706793984,False
15:26:09,22.7,16.9,3080777728,3706793984,False
15:26:11,23.7,16.9,3081035776,3706793984,False
15:26:13,37.1,16.9,3080790016,3706793984,False
15:26:15,23.7,16.9,3080790016,3706793984,False
15:26:17,27.6,16.9,3081048064,3706793984,False
15:26:19,26.0,16.9,3082088448,3706793984,False
15:26:21,22.7,16.9,3081314304,3706793984,False
15:26:23,19.8,16.9,3081318400,3706793984,False
15:26:25,23.5,16.9,3081318400,3706793984,False
15:26:27,25.3,16.9,3081318400,3706793984,False
15:26:29,24.7,16.9,3081326592,3706793984,False
15:26:31,21.9,16.9,3081318400,3706793984,False
15:26:33,27.4,16.9,3081318400,3706793984,False
15:26:35,25.3,16.9,3081318400,3706793984,False
15:26:37,21.9,16.9,3081318400,3706793984,False
15:26:39,24.7,16.9,3081576448,3706793984,False
15:26:41,20.4,16.9,3081060352,3706793984,False
15:26:43,23.4,16.9,3081064448,3706793984,False
15:26:45,24.2,16.9,3081322496,3706793984,False
15:26:47,22.9,16.9,3081322496,3706793984,False
15:26:49,24.2,16.9,3081322496,3706793984,False
15:26:51,23.5,16.9,3081068544,3706793984,False
15:26:53,22.9,16.9,3081068544,3706793984,False
15:26:55,21.9,16.9,3081326592,3706793984,False
15:26:57,21.6,16.9,3081068544,3706793984,False
15:26:59,27.8,16.9,3081601024,3706793984,False
15:27:01,25.3,16.9,3081342976,3706793984,False
15:27:03,23.2,16.9,3081342976,3706793984,False
15:27:05,22.7,16.9,3081342976,3706793984,False
15:27:07,24.5,16.9,3081342976,3706793984,False
15:27:09,27.3,16.9,3081859072,3706793984,False
15:27:11,24.5,16.9,3081342976,3706793984,False
15:27:13,20.4,16.9,3081342976,3706793984,False
15:27:15,21.9,16.9,3081859072,3706793984,False
15:27:17,21.1,16.9,3081859072,3706793984,False
15:27:19,27.6,16.9,3081351168,3706793984,False
15:27:21,21.6,16.9,3081351168,3706793984,False
15:27:23,21.6,16.9,3081351168,3706793984,False
15:27:25,22.4,16.9,3081875456,3706793984,False
15:27:28,21.9,16.9,3081617408,3706793984,False
15:27:30,24.7,16.9,3081617408,3706793984,False
15:27:32,21.2,16.9,3081359360,3706793984,False
15:27:34,21.6,16.9,3081359360,3706793984,False
15:27:36,24.7,16.9,3081359360,3706793984,False
15:27:38,22.1,16.9,3081359360,3706793984,False
15:27:40,23.2,16.9,3081617408,3706793984,False
15:27:42,23.7,16.9,3081617408,3706793984,False
15:27:44,23.7,16.8,3082395648,3706793984,False
15:27:46,22.7,16.9,3081363456,3706793984,False
15:27:48,22.7,16.9,3081367552,3706793984,False
15:27:50,22.6,16.9,3081883648,3706793984,False
15:27:52,25.5,16.9,3081367552,3706793984,False
15:27:54,24.7,16.9,3081883648,3706793984,False
15:27:56,25.0,16.9,3081625600,3706793984,False
15:27:58,20.8,16.9,3081629696,3706793984,False
15:28:00,26.9,16.9,3081371648,3706793984,False
15:28:02,23.7,16.9,3081371648,3706793984,False
15:28:04,24.7,16.9,3081371648,3706793984,False
15:28:06,22.9,16.9,3081371648,3706793984,False
15:28:08,27.6,16.9,3081371648,3706793984,False
15:28:10,21.6,16.9,3081371648,3706793984,False
15:28:12,24.0,16.9,3081363456,3706793984,False
15:28:14,22.1,16.9,3081879552,3706793984,False
15:28:16,22.7,16.9,3081367552,3706793984,False
15:28:18,22.9,16.9,3081367552,3706793984,False
15:28:20,21.6,16.9,3081887744,3706793984,False
15:28:22,23.2,16.9,3081371648,3706793984,False
15:28:24,31.5,16.9,3081629696,3706793984,False
15:28:26,21.4,16.9,3081375744,3706793984,False
15:28:28,24.0,16.9,3081383936,3706793984,False
15:28:30,21.9,16.9,3081641984,3706793984,False
15:28:32,21.4,16.9,3081113600,3706793984,False
15:28:34,26.8,16.9,3081629696,3706793984,False
15:28:36,24.0,16.9,3081113600,3706793984,False
15:28:38,24.2,16.9,3081113600,3706793984,False
15:28:40,32.0,16.9,3080855552,3706793984,False
15:28:42,22.9,16.9,3080847360,3706793984,False
15:28:44,24.7,16.9,3080851456,3706793984,False
15:28:46,32.6,16.9,3081109504,3706793984,False
15:28:48,22.7,16.9,3080851456,3706793984,False
15:28:50,22.9,16.9,3080851456,3706793984,False
15:28:52,23.5,16.9,3081117696,3706793984,False
15:28:54,21.9,16.9,3081375744,3706793984,False
15:28:56,25.5,16.9,3081379840,3706793984,False
15:28:59,23.2,16.9,3081121792,3706793984,False
15:29:01,22.9,16.9,3081383936,3706793984,False
15:29:03,23.5,16.9,3081383936,3706793984,False
15:29:05,22.7,16.9,3081641984,3706793984,False
15:29:07,25.5,16.9,3081129984,3706793984,False
15:29:09,22.7,16.9,3081129984,3706793984,False
15:29:11,25.0,16.9,3081388032,3706793984,False
15:29:13,25.8,16.9,3081400320,3706793984,False
15:29:15,23.7,16.9,3081142272,3706793984,False
15:29:17,24.5,16.9,3081142272,3706793984,False
15:29:19,24.0,16.9,3081404416,3706793984,False
15:29:21,22.7,16.9,3081146368,3706793984,False
15:29:23,30.5,16.9,3080736768,3706793984,False
15:29:25,22.7,16.9,3081281536,3706793984,False
15:29:27,21.1,16.9,3081023488,3706793984,False
15:29:29,27.6,16.9,3081027584,3706793984,False
15:29:31,19.6,16.9,3081027584,3706793984,False
15:29:33,23.5,16.9,3081306112,3706793984,False
15:29:35,22.9,16.9,3081564160,3706793984,False
15:29:37,22.4,16.9,3081564160,3706793984,False
15:29:39,21.9,16.9,3081822208,3706793984,False
15:29:41,20.8,16.9,3081568256,3706793984,False
15:29:43,22.7,16.9,3081568256,3706793984,False
15:29:45,25.8,16.9,3081568256,3706793984,False
15:29:47,23.2,16.9,3081576448,3706793984,False
15:29:49,24.2,16.9,3081834496,3706793984,False
15:29:51,23.4,16.9,3081322496,3706793984,False
15:29:53,24.5,16.9,3081322496,3706793984,False
15:29:55,23.2,16.9,3081564160,3706793984,False
15:29:57,18.8,16.9,3081052160,3706793984,False
15:29:59,24.7,16.9,3081310208,3706793984,False
15:30:01,22.9,16.9,3081310208,3706793984,False
15:30:03,23.7,16.9,3081310208,3706793984,False
15:30:05,19.6,16.9,3081052160,3706793984,False
15:30:07,21.1,16.9,3081052160,3706793984,False
15:30:09,23.9,16.9,3081568256,3706793984,False
15:30:11,22.1,16.9,3081310208,3706793984,False
15:30:13,25.3,16.9,3081310208,3706793984,False
15:30:15,27.0,16.9,3081314304,3706793984,False
15:30:17,22.7,16.9,3081314304,3706793984,False
15:30:19,26.3,16.9,3081314304,3706793984,False
15:30:22,20.4,16.9,3081318400,3706793984,False
15:30:24,27.1,16.9,3081318400,3706793984,False
15:30:26,21.1,16.9,3081318400,3706793984,False
15:30:28,24.5,16.9,3081322496,3706793984,False
15:30:30,21.6,16.9,3081322496,3706793984,False
15:30:32,25.3,16.9,3081322496,3706793984,False
15:30:34,25.5,16.9,3081322496,3706793984,False
15:30:36,24.2,16.9,3081322496,3706793984,False
15:30:38,21.9,16.9,3081322496,3706793984,False
15:30:40,24.5,16.9,3081580544,3706793984,False
15:30:42,24.5,16.9,3081068544,3706793984,False
15:30:44,23.2,16.8,3082362880,3706793984,False
15:30:46,23.7,16.9,3081072640,3706793984,False
15:30:48,24.5,16.9,3081076736,3706793984,False
15:30:50,24.2,16.9,3081592832,3706793984,False
15:30:52,23.5,16.9,3081076736,3706793984,False
15:30:54,27.3,16.9,3081601024,3706793984,False
15:30:56,20.4,16.9,3081342976,3706793984,False
15:30:58,24.5,16.9,3081342976,3706793984,False
15:31:00,25.0,16.9,3081605120,3706793984,False
15:31:02,23.7,16.9,3081089024,3706793984,False
15:31:04,28.4,16.9,3081863168,3706793984,False
15:31:06,25.5,16.9,3081072640,3706793984,False
15:31:08,24.0,16.9,3080818688,3706793984,False
15:31:10,24.0,16.9,3081043968,3706793984,False
15:31:12,25.0,16.9,3081043968,3706793984,False
15:31:14,33.7,16.9,3080527872,3706793984,False
15:31:16,21.9,16.9,3080527872,3706793984,False
15:31:18,23.5,16.9,3080527872,3706793984,False
15:31:20,41.8,16.9,3080785920,3706793984,False
15:31:22,23.5,16.9,3080785920,3706793984,False
15:31:24,28.3,16.9,3081302016,3706793984,False
15:31:26,24.5,16.9,3080998912,3706793984,False
15:31:28,21.4,16.9,3081052160,3706793984,False
15:31:30,23.7,16.9,3081056256,3706793984,False
15:31:32,22.7,16.9,3081056256,3706793984,False
15:31:34,24.7,16.9,3081056256,3706793984,False
15:31:36,25.8,16.9,3081060352,3706793984,False
15:31:38,23.5,16.9,3081060352,3706793984,False
15:31:40,24.7,16.9,3081318400,3706793984,False
15:31:42,26.0,16.9,3081064448,3706793984,False
15:31:44,23.5,16.9,3081064448,3706793984,False
15:31:47,21.6,16.9,3081064448,3706793984,False
15:31:49,23.2,16.9,3081064448,3706793984,False
15:31:51,22.9,16.9,3081064448,3706793984,False
15:31:53,24.0,16.9,3080806400,3706793984,False
15:31:55,23.7,16.9,3081322496,3706793984,False
15:31:57,32.6,16.9,3081068544,3706793984,False
15:31:59,23.5,16.9,3081068544,3706793984,False
15:32:01,24.0,16.9,3080810496,3706793984,False
15:32:03,19.6,16.9,3080810496,3706793984,False
15:32:05,25.8,16.9,3081068544,3706793984,False
15:32:07,22.4,16.9,3081084928,3706793984,False
15:32:09,24.0,16.9,3081084928,3706793984,False
15:32:11,20.8,16.9,3081089024,3706793984,False
15:32:13,23.7,16.9,3081089024,3706793984,False
15:32:15,24.0,16.9,3081605120,3706793984,False
15:32:17,22.4,16.9,3081089024,3706793984,False
15:32:19,25.0,16.9,3081605120,3706793984,False
15:32:21,19.6,16.9,3081089024,3706793984,False
15:32:23,24.5,16.9,3081089024,3706793984,False
15:32:25,26.5,16.9,3081089024,3706793984,False
15:32:27,20.8,16.9,3081093120,3706793984,False
15:32:29,24.5,16.9,3081609216,3706793984,False
15:32:31,23.5,16.9,3081351168,3706793984,False
15:32:33,23.7,16.9,3081093120,3706793984,False
15:32:35,21.9,16.9,3081351168,3706793984,False
15:32:37,22.4,16.9,3081351168,3706793984,False
15:32:39,24.0,16.9,3081609216,3706793984,False
15:32:41,22.4,16.9,3081351168,3706793984,False
15:32:43,24.2,16.9,3081355264,3706793984,False
15:32:45,23.5,16.9,3081355264,3706793984,False
15:32:47,22.7,16.9,3081097216,3706793984,False
15:32:49,26.3,16.9,3081355264,3706793984,False
15:32:51,21.6,16.9,3081359360,3706793984,False
15:32:53,23.5,16.9,3081359360,3706793984,False
15:32:55,24.7,16.9,3081363456,3706793984,False
15:32:57,20.2,16.9,3081105408,3706793984,False
15:32:59,25.8,16.9,3081105408,3706793984,False
15:33:01,22.1,16.8,3083427840,3706793984,False
15:33:03,21.3,16.8,3083436032,3706793984,False
15:33:05,25.8,16.9,3081105408,3706793984,False
15:33:07,23.7,16.9,3081105408,3706793984,False
15:33:09,27.4,16.9,3081621504,3706793984,False
15:33:11,23.7,16.9,3081367552,3706793984,False
15:33:14,23.7,16.9,3081367552,3706793984,False
15:33:16,22.1,16.9,3081367552,3706793984,False
15:33:18,24.5,16.9,3081367552,3706793984,False
15:33:20,25.0,16.9,3081367552,3706793984,False
15:33:22,23.5,16.9,3081109504,3706793984,False
15:33:24,24.5,16.9,3081113600,3706793984,False
15:33:26,21.6,16.9,3081113600,3706793984,False
15:33:28,24.7,16.9,3081113600,3706793984,False
15:33:30,24.0,16.9,3081113600,3706793984,False
15:33:32,24.7,16.9,3081113600,3706793984,False
15:33:34,21.6,16.9,3081113600,3706793984,False
15:33:36,24.0,16.9,3081113600,3706793984,False
15:33:38,22.7,16.9,3081117696,3706793984,False
15:33:40,25.0,16.9,3081101312,3706793984,False
15:33:42,26.5,16.9,3081101312,3706793984,False
15:33:44,27.7,16.9,3081875456,3706793984,False
15:33:46,23.5,16.9,3080884224,3706793984,False
15:33:48,29.7,16.9,3080880128,3706793984,False
15:33:50,20.2,16.9,3081138176,3706793984,False
15:33:52,26.1,16.9,3080622080,3706793984,False
15:33:54,25.3,16.9,3081138176,3706793984,False
15:33:56,25.3,16.9,3080622080,3706793984,False
15:33:58,21.1,16.9,3080884224,3706793984,False
15:34:00,28.1,16.9,3081142272,3706793984,False
15:34:02,22.7,16.9,3080884224,3706793984,False
15:34:04,26.3,16.9,3081150464,3706793984,False
15:34:06,21.9,16.9,3081150464,3706793984,False
15:34:08,22.7,16.9,3081150464,3706793984,False
15:34:10,24.5,16.9,3081408512,3706793984,False
15:34:12,23.7,16.9,3081150464,3706793984,False
15:34:14,25.3,16.9,3081408512,3706793984,False
15:34:16,23.7,16.9,3081408512,3706793984,False
15:34:18,25.5,16.9,3081408512,3706793984,False
15:34:20,23.5,16.9,3081150464,3706793984,False
15:34:22,22.1,16.9,3081150464,3706793984,False
15:34:24,26.5,16.9,3080892416,3706793984,False
15:34:26,19.4,16.9,3081150464,3706793984,False
15:34:28,22.7,16.9,3081150464,3706793984,False
15:34:30,23.7,16.9,3080892416,3706793984,False
15:34:32,25.0,16.9,3080892416,3706793984,False
15:34:34,23.7,16.9,3081154560,3706793984,False
15:34:36,24.0,16.9,3081158656,3706793984,False
15:34:38,23.5,16.9,3080900608,3706793984,False
15:34:40,23.7,16.9,3080900608,3706793984,False
15:34:42,25.8,16.9,3081179136,3706793984,False
15:34:44,22.9,16.9,3081695232,3706793984,False
15:34:47,23.5,16.9,3081179136,3706793984,False
15:34:49,23.7,16.9,3081183232,3706793984,False
15:34:51,24.2,16.9,3081183232,3706793984,False
15:34:53,24.5,16.9,3081187328,3706793984,False
15:34:55,26.5,16.9,3081703424,3706793984,False
15:34:57,22.1,16.9,3081453568,3706793984,False
15:34:59,24.7,16.9,3081195520,3706793984,False
15:35:01,22.7,16.9,3081453568,3706793984,False
15:35:03,20.8,16.9,3081453568,3706793984,False
15:35:05,28.7,16.9,3081703424,3706793984,False
15:35:07,23.5,16.9,3081187328,3706793984,False
15:35:09,22.1,16.9,3081187328,3706793984,False
15:35:11,22.7,16.9,3081453568,3706793984,False
15:35:13,24.5,16.9,3081453568,3706793984,False
15:35:15,21.5,16.9,3081711616,3706793984,False
15:35:17,21.9,16.9,3081195520,3706793984,False
15:35:19,25.5,16.9,3081711616,3706793984,False
15:35:21,24.2,16.9,3081195520,3706793984,False
15:35:23,24.2,16.9,3081199616,3706793984,False
15:35:25,22.9,16.9,3081715712,3706793984,False
15:35:27,22.9,16.9,3081199616,3706793984,False
15:35:29,19.8,16.9,3081715712,3706793984,False
15:35:31,22.7,16.9,3081199616,3706793984,False
15:35:33,24.2,16.9,3081203712,3706793984,False
15:35:35,25.5,16.9,3081203712,3706793984,False
15:35:37,20.4,16.9,3081203712,3706793984,False
15:35:39,27.1,16.9,3081977856,3706793984,False
15:35:41,21.6,16.9,3081461760,3706793984,False
15:35:43,20.8,16.9,3081461760,3706793984,False
15:35:45,23.9,16.9,3081719808,3706793984,False
15:35:47,20.6,16.9,3081203712,3706793984,False
15:35:49,22.9,16.9,3081719808,3706793984,False
15:35:51,24.2,16.9,3081203712,3706793984,False
15:35:53,25.3,16.9,3081203712,3706793984,False
15:35:55,22.7,16.9,3081203712,3706793984,False
15:35:57,28.3,16.9,3081203712,3706793984,False
15:35:59,26.8,16.9,3081461760,3706793984,False
15:36:01,24.7,16.9,3081719808,3706793984,False
15:36:03,19.8,16.9,3081461760,3706793984,False
15:36:05,23.4,16.9,3081461760,3706793984,False
15:36:07,24.5,16.9,3081203712,3706793984,False
15:36:09,23.1,16.8,3083280384,3706793984,False
15:36:11,23.5,16.8,3083272192,3706793984,False
15:36:13,26.5,16.8,3083276288,3706793984,False
15:36:15,36.5,16.9,3081195520,3706793984,False
15:36:18,19.6,16.9,3080937472,3706793984,False
15:36:20,29.3,16.9,3081453568,3706793984,False
15:36:22,24.0,16.9,3080904704,3706793984,False
15:36:24,27.6,16.9,3080904704,3706793984,False
15:36:26,23.2,16.9,3080642560,3706793984,False
15:36:28,24.5,16.9,3080642560,3706793984,False
15:36:30,26.9,16.9,3080904704,3706793984,False
15:36:32,24.2,16.9,3080646656,3706793984,False
15:36:34,31.5,16.9,3080912896,3706793984,False
15:36:36,22.9,16.9,3080921088,3706793984,False
15:36:38,23.5,16.9,3080921088,3706793984,False
15:36:40,30.9,16.9,3081187328,3706793984,False
15:36:42,22.7,16.9,3081191424,3706793984,False
15:36:44,22.9,16.9,3081191424,3706793984,False
15:36:46,23.5,16.9,3081191424,3706793984,False
15:36:48,22.7,16.9,3081195520,3706793984,False
15:36:50,22.7,16.9,3081195520,3706793984,False
15:36:52,23.7,16.9,3081203712,3706793984,False
15:36:54,24.7,16.9,3081969664,3706793984,False
15:36:56,28.3,16.9,3081199616,3706793984,False
15:36:58,25.3,16.9,3081199616,3706793984,False
15:37:00,24.0,16.9,3081715712,3706793984,False
15:37:02,24.5,16.9,3081199616,3706793984,False
15:37:04,27.4,16.9,3081199616,3706793984,False
15:37:06,23.7,16.9,3080941568,3706793984,False
15:37:08,20.4,16.9,3080941568,3706793984,False
15:37:10,29.9,16.9,3081154560,3706793984,False
15:37:12,28.3,16.9,3080945664,3706793984,False
15:37:14,23.7,16.9,3080945664,3706793984,False
15:37:16,22.7,16.9,3080953856,3706793984,False
15:37:18,18.9,16.9,3080953856,3706793984,False
15:37:20,24.2,16.9,3081232384,3706793984,False
15:37:22,22.7,16.9,3081232384,3706793984,False
15:37:24,27.0,16.9,3081490432,3706793984,False
15:37:26,20.8,16.9,3081490432,3706793984,False
15:37:28,27.1,16.9,3081232384,3706793984,False
15:37:30,24.7,16.9,3081232384,3706793984,False
15:37:32,25.3,16.9,3081236480,3706793984,False
15:37:34,25.3,16.9,3081494528,3706793984,False
15:37:36,24.0,16.9,3081498624,3706793984,False
15:37:38,22.7,16.9,3081498624,3706793984,False
15:37:40,24.7,16.9,3081498624,3706793984,False
15:37:42,22.7,16.9,3081244672,3706793984,False
15:37:44,25.8,16.9,3081760768,3706793984,False
15:37:46,23.5,16.9,3081244672,3706793984,False
15:37:48,23.7,16.9,3081252864,3706793984,False
15:37:51,22.7,16.9,3081252864,3706793984,False
15:37:53,22.2,16.9,3081252864,3706793984,False
15:37:55,25.5,16.9,3081768960,3706793984,False
15:37:57,26.3,16.9,3081252864,3706793984,False
15:37:59,24.5,16.9,3081256960,3706793984,False
15:38:01,24.5,16.9,3081515008,3706793984,False
15:38:03,23.2,16.9,3081515008,3706793984,False
15:38:05,22.9,16.9,3081256960,3706793984,False
15:38:07,22.9,16.9,3081256960,3706793984,False
15:38:09,23.5,16.9,3081256960,3706793984,False
15:38:11,23.7,16.9,3081256960,3706793984,False
15:38:13,25.0,16.9,3081248768,3706793984,False
15:38:15,22.3,16.9,3081506816,3706793984,False
15:38:17,24.7,16.9,3081506816,3706793984,False
15:38:19,18.9,16.9,3081506816,3706793984,False
15:38:21,21.9,16.9,3081764864,3706793984,False
15:38:23,22.7,16.9,3081510912,3706793984,False
15:38:25,22.9,16.9,3081768960,3706793984,False
15:38:27,23.7,16.9,3081256960,3706793984,False
15:38:29,22.2,16.9,3081781248,3706793984,False
15:38:31,23.7,16.9,3081523200,3706793984,False
15:38:33,23.5,16.9,3081269248,3706793984,False
15:38:35,25.5,16.9,3081527296,3706793984,False
15:38:37,21.4,16.9,3081527296,3706793984,False
15:38:39,28.4,16.9,3081789440,3706793984,False
15:38:41,24.5,16.9,3081531392,3706793984,False
15:38:43,24.2,16.9,3081531392,3706793984,False
15:38:45,24.2,16.9,3081277440,3706793984,False
15:38:47,24.7,16.9,3081277440,3706793984,False
15:38:49,24.7,16.9,3081277440,3706793984,False
15:38:51,21.6,16.9,3081277440,3706793984,False
15:38:53,20.6,16.9,3081261056,3706793984,False
15:38:55,24.7,16.9,3081007104,3706793984,False
15:38:57,25.5,16.9,3081011200,3706793984,False
15:38:59,26.8,16.9,3081527296,3706793984,False
15:39:01,28.9,16.9,3081011200,3706793984,False
15:39:03,25.8,16.9,3080753152,3706793984,False
15:39:05,25.5,16.9,3081011200,3706793984,False
15:39:07,41.6,16.9,3081011200,3706793984,False
15:39:09,24.5,16.9,3081269248,3706793984,False
15:39:11,24.5,16.9,3081015296,3706793984,False
15:39:13,22.7,16.9,3081023488,3706793984,False
15:39:15,22.7,16.9,3081281536,3706793984,False
15:39:18,21.1,16.9,3081281536,3706793984,False
15:39:20,29.5,16.9,3081539584,3706793984,False
15:39:22,23.7,16.9,3081281536,3706793984,False
15:39:24,23.2,16.9,3081281536,3706793984,False
15:39:26,23.7,16.9,3081281536,3706793984,False
15:39:28,23.5,16.9,3081285632,3706793984,False
15:39:30,26.5,16.9,3081289728,3706793984,False
15:39:32,24.7,16.9,3081289728,3706793984,False
15:39:34,25.0,16.9,3081293824,3706793984,False
15:39:36,24.5,16.9,3081035776,3706793984,False
15:39:38,24.7,16.9,3081035776,3706793984,False
15:39:40,28.6,16.9,3081035776,3706793984,False
15:39:42,20.4,16.9,3081035776,3706793984,False
15:39:44,34.8,16.9,3081170944,3706793984,False
15:39:46,23.7,16.9,3081170944,3706793984,False
15:39:48,23.2,16.9,3080912896,3706793984,False
15:39:50,25.3,16.9,3081175040,3706793984,False
15:39:52,28.9,16.9,3081175040,3706793984,False
15:39:54,26.5,16.9,3081707520,3706793984,False
15:39:56,22.7,16.9,3081449472,3706793984,False
15:39:58,22.4,16.9,3081449472,3706793984,False
15:40:00,26.8,16.9,3081965568,3706793984,False
15:40:02,24.0,16.9,3081449472,3706793984,False
15:40:04,27.7,16.9,3081707520,3706793984,False
15:40:06,18.8,16.9,3081449472,3706793984,False
15:40:08,26.6,16.9,3081457664,3706793984,False
15:40:10,24.7,16.9,3081719808,3706793984,False
15:40:12,23.7,16.9,3081461760,3706793984,False
15:40:14,25.0,16.9,3081977856,3706793984,False
15:40:16,23.5,16.9,3081453568,3706793984,False
15:40:18,22.7,16.9,3081453568,3706793984,False
15:40:20,25.5,16.9,3081711616,3706793984,False
15:40:22,21.9,16.9,3081461760,3706793984,False
